"site","year","season","date","web","transect","block","plot","subplot","quad","treatment","kartez","genus","sp.epithet","family","LifeHistory","PhotoPath","FunctionalGroup","cover","volume","biomass.BM","biomass.BIM","SiteCluster","MetStation","season.precip","GDD","SPEI.comp"
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"4",NA,"1","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",7.5,154.5,18.4575,18.4575,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"1","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.25,1.25,0.12125,0.12125,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",17.49,452.03,26.9346,26.9346,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"4","F","DIWI2","Dimorphocarpa","wislizeni","Brassicaceae","annual","C3","forb",0.5,10,0.2425,0.2425,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"12",NA,"2","C","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.35,2.25,0.322,0.322,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"1","F","IPPU4","Ipomopsis","pumila","Polemoniaceae","annual","C3","forb",0.01,0.01,0.00485,0.00485,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"2","F","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",6.75,97.5,13.52025,13.52025,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"1","C","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",0.25,8.25,0.468875,0.468875,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"19",NA,"1","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",2,42,15.116,15.116,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",13.37,262.37,20.5898,20.5898,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"4","F","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",1.75,27.25,5.65287975,4.2525,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"20",NA,"4","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1.55,12.25,3.1868,3.1868,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"2","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.3,2.4,1.2342,1.2342,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"12",NA,"3","C","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",2,30,5.894331379,5.528,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"3","F","SPFL2","Sporobolus","flexuosus","Poaceae","perennial","C4","grass",1,17,3.483711,2.43,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"6",NA,"1","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",7.35,138.35,11.319,11.319,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"2",NA,"4","C","ALMA4","Allium","macropetalum","Liliaceae","perennial","C3","forb",0.25,2.25,0.468875,0.468875,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"3","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.72,7.66,2.96208,2.96208,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"18",NA,"4","C","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",1.75,21.25,3.50525,3.50525,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"4",NA,"3","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",3.5,88.5,6.56425,6.56425,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"2",NA,"4","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",7.05,82.5,29.0037,29.0037,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"6",NA,"2","F","ALMA4","Allium","macropetalum","Liliaceae","perennial","C3","forb",0.1,0.8,0.18755,0.18755,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"19",NA,"1","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",5.4,43.9,22.2156,22.2156,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"4","C","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.1,0.7,0.103232204,0.2764,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"14",NA,"4","F","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",0.95,7.75,1.0385,1.0385,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"17",NA,"3","F","MEMU3","Mentzelia","multiflora","Loasaceae","perennial","C3","forb",0.25,0.75,0.468875,0.468875,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"2","F","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",1,13.5,2.393,2.393,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"19",NA,"1","F","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",1,10,2.846384445,2.764,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"19",NA,"4","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",2.75,77.75,5.157625,5.157625,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"7",NA,"1","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",3,30,3.737643427,3.168,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"10",NA,"2","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",7.45,92.25,30.6493,30.6493,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"4","F","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",4.02,120.06,23.6835309,12.72636,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"1",NA,"1","F","MEMU3","Mentzelia","multiflora","Loasaceae","perennial","C3","forb",0.25,1.75,0.468875,0.468875,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"19",NA,"2","F","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",4.25,80,32.1215,32.1215,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"13",NA,"4","C","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",5.25,184,9.846375,9.846375,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"18",NA,"2","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",12.1,196.95,18.634,18.634,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"1","F","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",5.5,70.5,27.4334975,7.473,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"14",NA,"2","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",26.51,353.28,40.8254,40.8254,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"18",NA,"2","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.25,1,0.12125,0.12125,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"3",NA,"4","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.35,2,1.4399,1.4399,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"14",NA,"1","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.75,6,3.0855,3.0855,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"7",NA,"4","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",23.25,350.75,35.805,35.805,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"6",NA,"4","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.95,8.7,0.874,0.874,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"4","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",0.41,3.54,0.47436,0.47436,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"15",NA,"1","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",2.6,20.2,2.7068,2.7068,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"6",NA,"3","F","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",0.05,0.4,0.0536,0.0536,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"19",NA,"3","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.45,2.05,1.8513,1.8513,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"2",NA,"4","C","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",8.2,132.4,40.13745746,28.2654,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"10",NA,"2","F","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",6,70,12.018,12.018,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"15",NA,"3","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",0.02,0.02,0.0872309,0.00212,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"12",NA,"3","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",3,51,15.628635,5.406,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"3",NA,"1","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",3.3,34.55,4.6297,4.6297,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"17",NA,"2","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.5,8,2.057,2.057,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"4","F","CHER2","Chaetopappa","ericoides","Asteraceae","perennial","C3","forb",11.11,100.14,28.7749,28.7749,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"15",NA,"3","C","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",0.3,6.85,0.56265,0.56265,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"2",NA,"2","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",22.35,230.4,25.90677886,23.6016,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"2","C","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",3,60,22.674,22.674,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"6",NA,"2","F","SOEL","Solanum","elaeagnifolium","Solanaceae","perennial","C3","forb",0.4,3.45,0.368,0.368,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"4",NA,"3","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",4.5,67.25,5.887431035,4.752,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"1","F","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",3,54,8.942278314,8.292,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"2","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",1,38.75,1.8755,1.8755,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"4",NA,"4","F","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",1.5,22.5,3.6915,3.6915,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"2","F","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",1.75,10.7,0.84875,0.84875,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"2",NA,"3","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",4.85,42.5,19.9529,19.9529,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"2","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",9.13,210.84,14.0602,14.0602,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"20",NA,"1","C","GUSA2","Gutierrezia","sarothrae","Asteraceae","perennial","C3","shrub",2.01,30.03,15.19158,15.19158,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"10",NA,"3","F","HODR","Hoffmannseggia","drepanocarpa","Fabaceae","perennial","C3","forb",0.25,1.25,0.285,0.285,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"5",NA,"1","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",17.08,360.56,26.3032,26.3032,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"1","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.41,2.77,1.68674,1.68674,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"3","F","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",0.25,2.75,0.899,0.899,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"12",NA,"4","C","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",1.25,7.75,2.50375,2.50375,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"10",NA,"1","F","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",0.6,7.1,1.2018,1.2018,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"14",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",5,75,10.28,10.28,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"20",NA,"3","C","SPCR","Sporobolus","cryptandrus","Poaceae","perennial","C4","grass",1.5,16.5,3.6915,3.6915,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"7",NA,"3","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",27.9,463.4,42.966,42.966,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"2","C","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",0.5,8,0.93775,0.93775,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"10",NA,"1","F","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",10.5,134.8,43.197,43.197,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"6",NA,"1","F","SPCO4","Sporobolus","contractus","Poaceae","perennial","C4","grass",6.15,131.85,29.92812566,21.19905,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"15",NA,"2","C","CYACF","Cymopterus","acaulis","Apiaceae","perennial","C3","forb",0.1,0.3,0.18755,0.18755,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"3","C","ARPU9","Aristida","purpurea","Poaceae","perennial","C4","grass",0.1,0.7,0.103232204,0.2764,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"1",NA,"2","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",27,420.5,30.26720011,28.512,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"4","F","GAPI","Gaillardia","pinnatifida","Asteraceae","perennial","C3","forb",0.05,0.3,0.093775,0.093775,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"12",NA,"4","C","TOAN","Townsendia","annua","Asteraceae","annual","C3","forb",0.1,0.3,0.0485,0.0485,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"3","F","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",1,14,2.056,2.056,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"17",NA,"3","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",25.9,391.7,39.886,39.886,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"7",NA,"1","C","BOER4","Bouteloua","eriopoda","Poaceae","perennial","C4","grass",4.95,35.8,10.1772,10.1772,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"7",NA,"2","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",14,292,21.56,21.56,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"1",NA,"4","F","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",0.2,1.2,0.1773108,0.1008,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"4","C","CRCR3","Cryptantha","crassisepala","Boraginaceae","annual","C3","forb",0.4,2.65,1.6456,1.6456,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"1","C","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",11.75,153.75,23.53525,23.53525,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"2","F","ASNU4","Astragalus","nuttallianus","Fabaceae","perennial","C3","forb",0.9,7.8,0.5686047,0.6552,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"2","F","DEPI","Descurainia","pinnata","Brassicaceae","perennial","C3","forb",0.1,2,0.18755,0.18755,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"17",NA,"2","F","SPLE","Sphaeralcea","leptophylla","Malvaceae","perennial","C3","forb",0.1,0.8,0.3137,0.3137,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"3",NA,"3","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",2.25,20.35,2.7269,2.7269,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"8",NA,"4","F","MELE2","Melampodium","leucanthum","Asteraceae","perennial","C3","forb",1,9,3.596,3.596,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"20",NA,"4","C","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",2.51,40.55,3.406254456,2.65056,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"16",NA,"1","F","ALMA4","Allium","macropetalum","Liliaceae","perennial","C3","forb",0.1,1.4,0.18755,0.18755,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"1","F","SPPO6","Sphaeralcea","polychroma","Malvaceae","perennial","C3","forb",2,32,4.786,4.786,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"2","C","HYFIC","Hymenopappus","filifolius","Asteraceae","perennial","C3","forb",0.5,3,2.3132725,0.318,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"4",NA,"2","F","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",26.85,519.1,41.349,41.349,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"9",NA,"1","C","PLPA2","Plantago","patagonica","Plantaginaceae","annual","C3","forb",0.15,0.95,0.1273,0.1273,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"16",NA,"3","F","BOGR2","Bouteloua","gracilis","Poaceae","perennial","C4","grass",32.25,493.25,35.82469548,34.056,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"4",NA,"3","F","OECA10","Oenothera","caespitosa","Onagraceae","perennial","C3","forb",1,20,1.8755,1.8755,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"1","F","MAPIP","Machaeranthera","pinnatifida","Asteraceae","perennial","C3","forb",6.76,110.02,13.54028,13.54028,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"3",NA,"1","C","PLJA","Pleuraphis","jamesii","Poaceae","perennial","C4","grass",19.55,454.55,30.107,30.107,"DeepWell","40",43.253,1231.097,0.508996186
"fertilizer",2010,"spring",2010-05-10,NA,NA,NA,"11",NA,"1","F","MUAR2","Muhlenbergia","arenicola","Poaceae","perennial","C4","grass",0.05,0.25,0.14620635,0.09345,"DeepWell","40",43.253,1231.097,0.508996186
