DATE,Block-plot-rep,MONTH,YEAR,Reported_CO2_Flux_ug_C_cm-2_hr-1,Reported_CH4_Flux_ng_C_cm-2_hr-1,Reported_N2O_Flux_ng_N_cm-2_hr-1
5/24/2007,B-3-1,May ,2007,,,
5/24/2007,B-3-2,May ,2007,12.44,0,2.62
5/24/2007,B-3-3,May ,2007,,,
5/24/2007,B-3-4,May ,2007,7.55,-15.69,0
5/24/2007,B-3-5,May ,2007,5.29,-2.29,0
5/24/2007,B-4-1,May ,2007,9.17,-7.9,1.71
5/24/2007,B-4-2,May ,2007,7.71,0,0
5/24/2007,B-4-3,May ,2007,12.44,0,51.09
5/24/2007,B-4-4,May ,2007,,,
5/24/2007,B-4-5,May ,2007,9.38,0,0
5/23/2007,C-1-1,May ,2007,15.46,0,0
5/23/2007,C-1-2,May ,2007,14.11,0,1.24
5/23/2007,C-1-3,May ,2007,7.72,0,-1.09
5/23/2007,C-1-4,May ,2007,4.14,14.25,0
5/23/2007,C-1-5,May ,2007,18.03,0,0
5/23/2007,C-2-1,May ,2007,16.76,-5.88,-0.17
5/23/2007,C-2-2,May ,2007,,,
5/23/2007,C-2-3,May ,2007,16.45,-12.45,0.83
5/23/2007,C-2-4,May ,2007,10.96,2.53,1.51
5/23/2007,C-2-5,May ,2007,11.33,0,1.62
5/23/2007,C-3-1,May ,2007,8.29,-5.05,0.61
5/23/2007,C-3-2,May ,2007,12.72,0,0
5/23/2007,C-3-3,May ,2007,15.36,0,0
5/23/2007,C-3-4,May ,2007,18.38,0,0
5/23/2007,C-3-5,May ,2007,,,
5/23/2007,C-4-1,May ,2007,9.52,0,0
5/23/2007,C-4-2,May ,2007,23.1,0,0.8
5/23/2007,C-4-3,May ,2007,6.32,-3.93,0
5/23/2007,C-4-4,May ,2007,5.03,0,0
5/23/2007,C-4-5,May ,2007,15.83,0,0.75
6/21/2007,A-1-1,Jun,2007,13.36,0,0
6/21/2007,A-1-2,Jun,2007,12.44,-6.97,0.61
6/21/2007,A-1-3,Jun,2007,11.44,0,0.76
6/21/2007,A-1-4,Jun,2007,11.48,0,0
6/21/2007,A-1-5,Jun,2007,13.82,0,0
6/21/2007,A-2-1,Jun,2007,11.86,0,0.3
6/21/2007,A-2-2,Jun,2007,9.47,7.16,0
6/21/2007,A-2-3,Jun,2007,14.03,0,0.78
6/21/2007,A-2-4,Jun,2007,28.21,0,0
6/21/2007,A-2-5,Jun,2007,14.14,-0.55,0
6/21/2007,A-3-1,Jun,2007,15.19,0,-1.49
6/21/2007,A-3-2,Jun,2007,16.23,-8.79,2.66
6/21/2007,A-3-3,Jun,2007,10.92,-2.23,5.51
6/21/2007,A-3-4,Jun,2007,18.29,-3.33,0.7
6/21/2007,A-3-5,Jun,2007,8.72,-4.46,0
6/21/2007,A-4-1,Jun,2007,10.08,0,0.44
6/21/2007,A-4-2,Jun,2007,6.83,0,0.43
6/21/2007,A-4-3,Jun,2007,15.53,0,0
6/21/2007,A-4-4,Jun,2007,10.69,0,0
6/21/2007,A-4-5,Jun,2007,21.88,0,1.88
6/22/2007,B-1-1,Jun,2007,14.86,0,0
6/22/2007,B-1-2,Jun,2007,20.21,0,0
6/22/2007,B-1-3,Jun,2007,9.94,0,0
6/22/2007,B-1-4,Jun,2007,5.28,0,2.23
6/22/2007,B-1-5,Jun,2007,12.73,0,0
6/22/2007,B-2-1,Jun,2007,7.58,-6.63,0
6/22/2007,B-2-2,Jun,2007,13.31,-6.52,0
6/22/2007,B-2-3,Jun,2007,14.04,0,0
6/22/2007,B-2-4,Jun,2007,16.13,0,9.48
6/22/2007,B-2-5,Jun,2007,24.07,-4.2,0
6/22/2007,B-3-1,Jun,2007,13.62,0,0
6/22/2007,B-3-2,Jun,2007,10.56,0,1.37
6/22/2007,B-3-3,Jun,2007,8.83,0,0
6/22/2007,B-3-4,Jun,2007,6.33,-3.03,0
6/22/2007,B-3-5,Jun,2007,8.73,0,0
6/22/2007,B-4-1,Jun,2007,11.6,-6.62,-12.55
6/22/2007,B-4-2,Jun,2007,9.54,-6.59,0
6/22/2007,B-4-3,Jun,2007,6.17,0,0
6/22/2007,B-4-4,Jun,2007,9.36,-2.41,3.36
6/22/2007,B-4-5,Jun,2007,14.7,-5.57,0
6/20/2007,C-1-1,Jun,2007,8.7,-7.53,0.27
6/20/2007,C-1-2,Jun,2007,,,
6/20/2007,C-1-3,Jun,2007,8.28,-12.58,0
6/20/2007,C-1-4,Jun,2007,12.39,0,0.37
6/20/2007,C-1-5,Jun,2007,8.53,0,1.31
6/20/2007,C-2-1,Jun,2007,11.51,0,1.45
6/20/2007,C-2-2,Jun,2007,9.44,-6.02,0
6/20/2007,C-2-3,Jun,2007,4.93,-3.02,0
6/20/2007,C-2-4,Jun,2007,4.41,0,0.54
6/20/2007,C-2-5,Jun,2007,9.41,0,0
6/20/2007,C-3-1,Jun,2007,11.3,-19.48,0
6/20/2007,C-3-2,Jun,2007,3.41,0,0
6/20/2007,C-3-3,Jun,2007,22.51,-5.46,2.14
6/20/2007,C-3-4,Jun,2007,6.23,-1.62,0
6/20/2007,C-3-5,Jun,2007,11.54,0,1.43
6/20/2007,C-4-1,Jun,2007,2.72,0,0
6/20/2007,C-4-2,Jun,2007,9.4,-3.4,0
6/20/2007,C-4-3,Jun,2007,11.21,0,0
6/20/2007,C-4-4,Jun,2007,3.57,0.4,1.17
6/20/2007,C-4-5,Jun,2007,9.07,-3.14,0
7/20/2007,A-1-1,Jul,2007,18.05,0,0
7/20/2007,A-1-2,Jul,2007,13.21,0,0
7/20/2007,A-1-3,Jul,2007,6.37,-5.36,0
7/20/2007,A-1-4,Jul,2007,13.79,1.77,0
7/20/2007,A-1-5,Jul,2007,11.61,0,0
7/20/2007,A-2-1,Jul,2007,13.01,-2.16,0
7/20/2007,A-2-2,Jul,2007,12.28,0,0
7/20/2007,A-2-3,Jul,2007,9.19,0,0
7/20/2007,A-2-4,Jul,2007,10.22,-13.57,0
7/20/2007,A-2-5,Jul,2007,11.93,0,-1.25
7/20/2007,A-3-1,Jul,2007,16.03,0,0
7/20/2007,A-3-2,Jul,2007,20.04,0,0
7/20/2007,A-3-3,Jul,2007,15.34,0,0
7/20/2007,A-3-4,Jul,2007,13.38,-1.74,0
7/20/2007,A-3-5,Jul,2007,18.72,0,0
7/20/2007,A-4-1,Jul,2007,6.5,0,0
7/20/2007,A-4-2,Jul,2007,4.62,0,-2.92
7/20/2007,A-4-3,Jul,2007,16.51,-5.92,0
7/20/2007,A-4-4,Jul,2007,14.84,-6.12,-1.99
7/20/2007,A-4-5,Jul,2007,19.96,-8.33,-20.47
7/20/2007,B-1-1,Jul,2007,31.81,-2.39,0
7/20/2007,B-1-2,Jul,2007,6.57,-2.57,0
7/20/2007,B-1-3,Jul,2007,5.85,0,0
7/20/2007,B-1-4,Jul,2007,9.73,-4.25,-0.56
7/20/2007,B-1-5,Jul,2007,2.38,0,0
7/20/2007,B-2-1,Jul,2007,10.09,0,0
7/20/2007,B-2-2,Jul,2007,3.96,0,0
7/20/2007,B-2-3,Jul,2007,5.99,0,0
7/20/2007,B-2-4,Jul,2007,,,
7/20/2007,B-2-5,Jul,2007,8.65,0,0
7/20/2007,B-3-1,Jul,2007,14.58,0,0
7/20/2007,B-3-2,Jul,2007,5.22,0,0
7/20/2007,B-3-3,Jul,2007,,,
7/20/2007,B-3-4,Jul,2007,24.08,-3.67,2.39
7/20/2007,B-3-5,Jul,2007,21.31,0,1.92
7/20/2007,B-4-1,Jul,2007,15.18,0,0
7/20/2007,B-4-2,Jul,2007,11.58,-2.39,0.77
7/20/2007,B-4-3,Jul,2007,7.29,4.16,4.7
7/20/2007,B-4-4,Jul,2007,,,
7/20/2007,B-4-5,Jul,2007,10.98,0,0
7/20/2007,C-1-1,Jul,2007,24.25,0,0
7/20/2007,C-1-2,Jul,2007,23.47,0,0
7/20/2007,C-1-3,Jul,2007,12.95,0,0
7/20/2007,C-1-4,Jul,2007,10.14,0,0.53
7/20/2007,C-1-5,Jul,2007,13.55,-6.34,0
7/20/2007,C-2-1,Jul,2007,10.74,-4.65,0
7/20/2007,C-2-2,Jul,2007,11.85,-4.3,0
7/20/2007,C-2-3,Jul,2007,21.55,0,0
7/20/2007,C-2-4,Jul,2007,9.98,-4.39,0.44
7/20/2007,C-2-5,Jul,2007,14.49,-4.06,0
7/20/2007,C-3-1,Jul,2007,17.48,0,0
7/20/2007,C-3-2,Jul,2007,12.48,0,0
7/20/2007,C-3-3,Jul,2007,18.44,-5.2,0
7/20/2007,C-3-4,Jul,2007,12.71,0,0
7/20/2007,C-3-5,Jul,2007,14.82,-3.3,0
7/20/2007,C-4-1,Jul,2007,30.49,0,0
7/20/2007,C-4-2,Jul,2007,12.41,-6.37,0
7/20/2007,C-4-3,Jul,2007,9.84,0,0
7/20/2007,C-4-4,Jul,2007,9.74,0,0
7/20/2007,C-4-5,Jul,2007,15.77,0,0
8/24/2007,A-1-1,Aug,2007,16.37,0,0
8/24/2007,A-1-2,Aug,2007,10.4,2.28,0
8/24/2007,A-1-3,Aug,2007,17.15,-2.48,0
8/24/2007,A-1-4,Aug,2007,14.79,0,0
8/24/2007,A-1-5,Aug,2007,10.32,-4.12,0
8/24/2007,A-2-1,Aug,2007,7.42,0,0
8/24/2007,A-2-2,Aug,2007,9.79,0,0.71
8/24/2007,A-2-3,Aug,2007,8.1,0,0
8/24/2007,A-2-4,Aug,2007,22.9,0,1.06
8/24/2007,A-2-5,Aug,2007,15.94,0,0
8/24/2007,A-3-1,Aug,2007,13.58,0,0
8/24/2007,A-3-2,Aug,2007,27.94,-3.02,1.81
8/24/2007,A-3-3,Aug,2007,10.45,-5.83,33.91
8/24/2007,A-3-4,Aug,2007,12.65,0,0
8/24/2007,A-3-5,Aug,2007,16.12,0,0
8/24/2007,A-4-1,Aug,2007,10.94,-2.23,0
8/24/2007,A-4-2,Aug,2007,9.84,-4.42,-1.48
8/24/2007,A-4-3,Aug,2007,16.85,0,0
8/24/2007,A-4-4,Aug,2007,10.19,0,0
8/24/2007,A-4-5,Aug,2007,9.14,10.13,0
8/24/2007,B-1-1,Aug,2007,13.31,0,0
8/24/2007,B-1-2,Aug,2007,11.1,-2.41,0
8/24/2007,B-1-3,Aug,2007,29.33,-4.45,0
8/24/2007,B-1-4,Aug,2007,,,
8/24/2007,B-1-5,Aug,2007,,,
8/24/2007,B-2-1,Aug,2007,16.1,-1.99,0
8/24/2007,B-2-2,Aug,2007,6.51,0,0
8/24/2007,B-2-3,Aug,2007,11.06,0,0
8/24/2007,B-2-4,Aug,2007,,,
8/24/2007,B-2-5,Aug,2007,7.96,0,7.73
8/24/2007,B-3-1,Aug,2007,4.61,-4.21,0
8/24/2007,B-3-2,Aug,2007,7.66,0,0
8/24/2007,B-3-3,Aug,2007,13.1,-7.01,0
8/24/2007,B-3-4,Aug,2007,,,
8/24/2007,B-3-5,Aug,2007,21.84,-1.56,0
8/24/2007,B-4-1,Aug,2007,32,0,-2.68
8/24/2007,B-4-2,Aug,2007,3.15,-0.72,0.26
8/24/2007,B-4-3,Aug,2007,,,
8/24/2007,B-4-4,Aug,2007,,,
8/24/2007,B-4-5,Aug,2007,21.37,-4.2,0
8/24/2007,C-1-1,Aug,2007,17.75,0,0
8/24/2007,C-1-2,Aug,2007,14.53,0,0
8/24/2007,C-1-3,Aug,2007,7.16,4.01,-3.78
8/24/2007,C-1-4,Aug,2007,15.81,-3.95,2.8
8/24/2007,C-1-5,Aug,2007,8.5,2.02,0
8/24/2007,C-2-1,Aug,2007,7.59,0,0
8/24/2007,C-2-2,Aug,2007,15.05,-2.22,-0.6
8/24/2007,C-2-3,Aug,2007,4.7,0,0
8/24/2007,C-2-4,Aug,2007,10.22,-2.95,0
8/24/2007,C-2-5,Aug,2007,12.85,0,0
8/24/2007,C-3-1,Aug,2007,5.36,0,0
8/24/2007,C-3-2,Aug,2007,5.03,0,0
8/24/2007,C-3-3,Aug,2007,14.32,-3.64,0
8/24/2007,C-3-4,Aug,2007,11.34,0,0
8/24/2007,C-3-5,Aug,2007,11.26,-3.75,0
8/24/2007,C-4-1,Aug,2007,24.18,-4.13,-0.45
8/24/2007,C-4-2,Aug,2007,11.74,0,1.17
8/24/2007,C-4-3,Aug,2007,7.75,-1.9,0
8/24/2007,C-4-4,Aug,2007,18.28,0,0
8/24/2007,C-4-5,Aug,2007,11.25,-6.87,0
9/20/2007,A-1-1,Sept,2007,8.51,0,0
9/20/2007,A-1-2,Sept,2007,11.47,0,0
9/20/2007,A-1-3,Sept,2007,16.9,0,0
9/20/2007,A-1-4,Sept,2007,12.61,-1.32,0
9/20/2007,A-1-5,Sept,2007,13.78,-1.93,0
9/20/2007,A-2-1,Sept,2007,5.51,0,0
9/20/2007,A-2-2,Sept,2007,18.25,0,0
9/20/2007,A-2-3,Sept,2007,13.16,0,0
9/20/2007,A-2-4,Sept,2007,23.73,0,1.82
9/20/2007,A-2-5,Sept,2007,11.51,0,0
9/20/2007,A-3-1,Sept,2007,14.79,-1.93,0
9/20/2007,A-3-2,Sept,2007,9.47,0,0
9/20/2007,A-3-3,Sept,2007,7.77,0,1.58
9/20/2007,A-3-4,Sept,2007,7.42,0,0
9/20/2007,A-3-5,Sept,2007,6.96,0,0
9/20/2007,A-4-1,Sept,2007,27.99,0,-1.1
9/20/2007,A-4-2,Sept,2007,22.25,-3.41,0
9/20/2007,A-4-3,Sept,2007,20.72,0,0
9/20/2007,A-4-4,Sept,2007,19.11,279.72,2.86
9/20/2007,A-4-5,Sept,2007,15.96,23.91,-3.37
9/20/2007,B-1-1,Sept,2007,1.95,-1.85,0
9/20/2007,B-1-2,Sept,2007,7.87,0,0
9/20/2007,B-1-3,Sept,2007,24.12,-4.67,-30.95
9/20/2007,B-1-4,Sept,2007,7.56,0,-2.08
9/20/2007,B-1-5,Sept,2007,14.45,-3.93,0
9/20/2007,B-2-1,Sept,2007,15.13,-4.61,0
9/20/2007,B-2-2,Sept,2007,,,
9/20/2007,B-2-3,Sept,2007,,,
9/20/2007,B-2-4,Sept,2007,13.3,-7.2,0
9/20/2007,B-2-5,Sept,2007,,,
9/20/2007,B-3-1,Sept,2007,0.39,0,0
9/20/2007,B-3-2,Sept,2007,12.87,0,17.1
9/20/2007,B-3-3,Sept,2007,6.51,0,0
9/20/2007,B-3-4,Sept,2007,15.16,0,0
9/20/2007,B-3-5,Sept,2007,13.6,-3.62,0
9/20/2007,B-4-1,Sept,2007,8.67,-4.48,-16.53
9/20/2007,B-4-2,Sept,2007,,,
9/20/2007,B-4-3,Sept,2007,4.93,0,0
9/20/2007,B-4-4,Sept,2007,,,
9/20/2007,B-4-5,Sept,2007,,,
9/19/2007,C-1-1,Sept,2007,17.51,-3.97,0
9/19/2007,C-1-2,Sept,2007,13.62,-1.21,2.19
9/19/2007,C-1-3,Sept,2007,8.61,-1.11,0
9/19/2007,C-1-4,Sept,2007,13.99,0,0
9/19/2007,C-1-5,Sept,2007,16.22,0,0
9/19/2007,C-2-1,Sept,2007,10.1,0,0
9/19/2007,C-2-2,Sept,2007,6.87,0,0
9/19/2007,C-2-3,Sept,2007,15.17,0,6.03
9/19/2007,C-2-4,Sept,2007,14.72,1.14,0
9/19/2007,C-2-5,Sept,2007,16.67,0,0
9/19/2007,C-3-1,Sept,2007,9.38,0,0
9/19/2007,C-3-2,Sept,2007,8.43,0,0
9/19/2007,C-3-3,Sept,2007,16.46,0,0.78
9/19/2007,C-3-4,Sept,2007,12.62,0,0
9/19/2007,C-3-5,Sept,2007,10.01,0,0
9/19/2007,C-4-1,Sept,2007,6.19,0,0
9/19/2007,C-4-2,Sept,2007,15.1,0,0
9/19/2007,C-4-3,Sept,2007,5.63,0,0
9/19/2007,C-4-4,Sept,2007,10.11,0,0
9/19/2007,C-4-5,Sept,2007,11.4,0,0
10/18/2007,A-1-1,Oct,2007,9.25,0,0
10/18/2007,A-1-2,Oct,2007,11.22,9.33,0
10/18/2007,A-1-3,Oct,2007,13.62,-9.26,0
10/18/2007,A-1-4,Oct,2007,12.12,0,0
10/18/2007,A-1-5,Oct,2007,16.04,0,-3.41
10/18/2007,A-2-1,Oct,2007,8.83,46.5,-2.91
10/18/2007,A-2-2,Oct,2007,4.93,0,0
10/18/2007,A-2-3,Oct,2007,12.54,0,0
10/18/2007,A-2-4,Oct,2007,18.13,0,0
10/18/2007,A-2-5,Oct,2007,14.52,0,0
10/18/2007,A-3-1,Oct,2007,13.59,0,0
10/18/2007,A-3-2,Oct,2007,15.52,0,1.76
10/18/2007,A-3-3,Oct,2007,7.13,0,0
10/18/2007,A-3-4,Oct,2007,18.79,0,0
10/18/2007,A-3-5,Oct,2007,21.87,0,-3.87
10/18/2007,A-4-1,Oct,2007,9.07,0,0
10/18/2007,A-4-2,Oct,2007,4.97,0,-3.98
10/18/2007,A-4-3,Oct,2007,12.14,-9.15,0
10/18/2007,A-4-4,Oct,2007,8.37,-2.68,0
10/18/2007,A-4-5,Oct,2007,11.63,42.75,0
10/18/2007,B-1-1,Oct,2007,9.73,0,0
10/18/2007,B-1-2,Oct,2007,,,
10/18/2007,B-1-3,Oct,2007,19.21,-4.6,2.46
10/18/2007,B-1-4,Oct,2007,9.6,0,0
10/18/2007,B-1-5,Oct,2007,53.13,130.92,50.97
10/18/2007,B-2-1,Oct,2007,,,
10/18/2007,B-2-2,Oct,2007,3.87,0,0
10/18/2007,B-2-3,Oct,2007,17.54,-8.3,0
10/18/2007,B-2-4,Oct,2007,13.11,0,0
10/18/2007,B-2-5,Oct,2007,,,
10/18/2007,B-3-1,Oct,2007,5.67,-2.9,0
10/18/2007,B-3-2,Oct,2007,3.81,0,0
10/18/2007,B-3-3,Oct,2007,,,
10/18/2007,B-3-4,Oct,2007,8.28,0,2.31
10/18/2007,B-3-5,Oct,2007,17.41,0,3.1
10/18/2007,B-4-1,Oct,2007,,,
10/18/2007,B-4-2,Oct,2007,14.16,0,0
10/18/2007,B-4-3,Oct,2007,11.49,0,0
10/18/2007,B-4-4,Oct,2007,0.98,0,0
10/18/2007,B-4-5,Oct,2007,,,
10/17/2007,C-1-1,Oct,2007,12.17,0,-11.93
10/17/2007,C-1-2,Oct,2007,13.29,0,0
10/17/2007,C-1-3,Oct,2007,12.02,0,0
10/17/2007,C-1-4,Oct,2007,,,
10/17/2007,C-1-5,Oct,2007,15.17,0,0
10/17/2007,C-2-1,Oct,2007,5.3,0,0
10/17/2007,C-2-2,Oct,2007,13.19,0,0
10/17/2007,C-2-3,Oct,2007,10.96,0,0
10/17/2007,C-2-4,Oct,2007,12.37,0,0
10/17/2007,C-2-5,Oct,2007,12.54,24.37,0
10/17/2007,C-3-1,Oct,2007,10.41,0,0
10/17/2007,C-3-2,Oct,2007,10.44,0,0
10/17/2007,C-3-3,Oct,2007,17.98,0,0
10/17/2007,C-3-4,Oct,2007,15.78,-17.84,0
10/17/2007,C-3-5,Oct,2007,8.62,0,0
10/17/2007,C-4-1,Oct,2007,11.75,0,-15.55
10/17/2007,C-4-2,Oct,2007,16.91,0,0
10/17/2007,C-4-3,Oct,2007,7.83,0,0
10/17/2007,C-4-4,Oct,2007,19.73,0,1.63
10/17/2007,C-4-5,Oct,2007,13.62,0,0
11/16/2007,A-1-1,Nov,2007,6.42,0,0
11/16/2007,A-1-2,Nov,2007,7.3,-11.11,-2.55
11/16/2007,A-1-3,Nov,2007,6.41,0,0
11/16/2007,A-1-4,Nov,2007,9.46,0,0
11/16/2007,A-1-5,Nov,2007,7.6,0,0
11/16/2007,A-2-1,Nov,2007,8.14,0,0
11/16/2007,A-2-2,Nov,2007,9.44,-3.15,0
11/16/2007,A-2-3,Nov,2007,7.58,0,0
11/16/2007,A-2-4,Nov,2007,29.4,0,1.94
11/16/2007,A-2-5,Nov,2007,7.87,0,0
11/16/2007,A-3-1,Nov,2007,17.64,-4.6,0
11/16/2007,A-3-2,Nov,2007,11.6,0,0
11/16/2007,A-3-3,Nov,2007,11.7,0,0
11/16/2007,A-3-4,Nov,2007,15.44,-4.34,0
11/16/2007,A-3-5,Nov,2007,6.73,0,0
11/16/2007,A-4-1,Nov,2007,6.16,-1,0
11/16/2007,A-4-2,Nov,2007,12.78,0,2.03
11/16/2007,A-4-3,Nov,2007,20.38,0,0
11/16/2007,A-4-4,Nov,2007,13.92,0,13.46
11/16/2007,A-4-5,Nov,2007,13.51,0,0
11/16/2007,B-1-1,Nov,2007,1.37,0,0
11/16/2007,B-1-2,Nov,2007,4.35,0,0
11/16/2007,B-1-3,Nov,2007,15.94,-11.5,0
11/16/2007,B-1-4,Nov,2007,4.65,-1.65,0
11/16/2007,B-1-5,Nov,2007,,,
11/16/2007,B-2-1,Nov,2007,17.78,-2.03,0
11/16/2007,B-2-2,Nov,2007,,,
11/16/2007,B-2-3,Nov,2007,5.49,0,-0.72
11/16/2007,B-2-4,Nov,2007,5.19,2.09,0
11/16/2007,B-2-5,Nov,2007,6.56,0,0
11/16/2007,B-3-1,Nov,2007,17.21,0,0
11/16/2007,B-3-2,Nov,2007,,,
11/16/2007,B-3-3,Nov,2007,7.37,0,0.31
11/16/2007,B-3-4,Nov,2007,6.34,-12.24,1.12
11/16/2007,B-3-5,Nov,2007,20.04,0,0
11/16/2007,B-4-1,Nov,2007,9.32,0,0
11/16/2007,B-4-2,Nov,2007,1.98,17.94,0
11/16/2007,B-4-3,Nov,2007,2.13,0,0
11/16/2007,B-4-4,Nov,2007,5.88,593.17,0
11/16/2007,B-4-5,Nov,2007,8.97,0,0
11/15/2007,C-1-1,Nov,2007,8.65,-1.43,0
11/15/2007,C-1-2,Nov,2007,14.68,0,0
11/15/2007,C-1-3,Nov,2007,9.22,0,0
11/15/2007,C-1-4,Nov,2007,7.17,0,0
11/15/2007,C-1-5,Nov,2007,7.95,0,0
11/15/2007,C-2-1,Nov,2007,11.05,-82.49,-0.94
11/15/2007,C-2-2,Nov,2007,11.29,0,-0.38
11/15/2007,C-2-3,Nov,2007,18.82,0,0
11/15/2007,C-2-4,Nov,2007,20.14,0,0
11/15/2007,C-2-5,Nov,2007,16.89,0,0
11/15/2007,C-3-1,Nov,2007,17.41,0,0
11/15/2007,C-3-2,Nov,2007,8.99,0,0
11/15/2007,C-3-3,Nov,2007,16.66,-5.89,0
11/15/2007,C-3-4,Nov,2007,12.68,0,0
11/15/2007,C-3-5,Nov,2007,11.53,-18.12,0
11/15/2007,C-4-1,Nov,2007,12.97,-5.19,0
11/15/2007,C-4-2,Nov,2007,10.35,9.59,0.67
11/15/2007,C-4-3,Nov,2007,7.42,0,0
11/15/2007,C-4-4,Nov,2007,10.15,0,0
11/15/2007,C-4-5,Nov,2007,12,0,0
12/20/2007,A-1-1,Dec,2007,,,
12/20/2007,A-1-2,Dec,2007,7.41,0,-3
12/20/2007,A-1-3,Dec,2007,13.76,-13.63,0
12/20/2007,A-1-4,Dec,2007,10.45,0,0
12/20/2007,A-1-5,Dec,2007,7.54,0,0
12/20/2007,A-2-1,Dec,2007,6.08,0,0
12/20/2007,A-2-2,Dec,2007,5.21,42.83,0
12/20/2007,A-2-3,Dec,2007,6.06,0,0
12/20/2007,A-2-4,Dec,2007,11.23,0,0
12/20/2007,A-2-5,Dec,2007,4.89,0,0
12/20/2007,A-3-1,Dec,2007,10.51,25.78,0
12/20/2007,A-3-2,Dec,2007,7.56,0,0
12/20/2007,A-3-3,Dec,2007,6.47,0,0
12/20/2007,A-3-4,Dec,2007,3.14,-17.23,0
12/20/2007,A-3-5,Dec,2007,8.52,0,0
12/20/2007,A-4-1,Dec,2007,8.04,0,0
12/20/2007,A-4-2,Dec,2007,,,
12/20/2007,A-4-3,Dec,2007,17.18,0,0
12/20/2007,A-4-4,Dec,2007,,,
12/20/2007,A-4-5,Dec,2007,20.04,374.64,0
12/20/2007,B-1-1,Dec,2007,4.75,0,-2.24
12/20/2007,B-1-2,Dec,2007,5.27,0,0
12/20/2007,B-1-3,Dec,2007,11.59,0,0
12/20/2007,B-1-4,Dec,2007,4.36,0,0
12/20/2007,B-1-5,Dec,2007,,,
12/20/2007,B-2-1,Dec,2007,10.9,0,0
12/20/2007,B-2-2,Dec,2007,8.47,0,0.79
12/20/2007,B-2-3,Dec,2007,4.49,0,0
12/20/2007,B-2-4,Dec,2007,3.24,0,0
12/20/2007,B-2-5,Dec,2007,,,
12/20/2007,B-3-1,Dec,2007,8.12,0,0
12/20/2007,B-3-2,Dec,2007,,,
12/20/2007,B-3-3,Dec,2007,8.39,0,0
12/20/2007,B-3-4,Dec,2007,,,
12/20/2007,B-3-5,Dec,2007,,,
12/20/2007,B-4-1,Dec,2007,,,
12/20/2007,B-4-2,Dec,2007,,,
12/20/2007,B-4-3,Dec,2007,2.33,0,-0.3
12/20/2007,B-4-4,Dec,2007,,,
12/20/2007,B-4-5,Dec,2007,7.37,0,0
12/19/2007,C-1-1,Dec,2007,7.45,0,0
12/19/2007,C-1-2,Dec,2007,13.36,0,0
12/19/2007,C-1-3,Dec,2007,14.33,0,0
12/19/2007,C-1-4,Dec,2007,12.69,6.98,0
12/19/2007,C-1-5,Dec,2007,13.91,-24.82,0
12/19/2007,C-2-1,Dec,2007,7.98,73.51,0
12/19/2007,C-2-2,Dec,2007,24.11,-36.74,0
12/19/2007,C-2-3,Dec,2007,22.9,0,0
12/19/2007,C-2-4,Dec,2007,,,
12/19/2007,C-2-5,Dec,2007,,,
12/19/2007,C-3-1,Dec,2007,9.11,0,0
12/19/2007,C-3-2,Dec,2007,20.15,0,0
12/19/2007,C-3-3,Dec,2007,14.16,0,0
12/19/2007,C-3-4,Dec,2007,14.05,0,1.52
12/19/2007,C-3-5,Dec,2007,14.86,0,0
12/19/2007,C-4-1,Dec,2007,10.03,0,0
12/19/2007,C-4-2,Dec,2007,9.91,0,0
12/19/2007,C-4-3,Dec,2007,,,
12/19/2007,C-4-4,Dec,2007,11.27,0,137.99
12/19/2007,C-4-5,Dec,2007,3.08,0,0
1/24/2008,A-1-1,Jan,2008,4.89,0,0
1/24/2008,A-1-2,Jan,2008,7.41,0,0
1/24/2008,A-1-3,Jan,2008,17.83,0,0
1/24/2008,A-1-4,Jan,2008,5.12,0,0
1/24/2008,A-1-5,Jan,2008,10.53,21.04,0
1/24/2008,A-2-1,Jan,2008,6.65,0,0
1/24/2008,A-2-2,Jan,2008,,,
1/24/2008,A-2-3,Jan,2008,12.96,0,0
1/24/2008,A-2-4,Jan,2008,18.65,0,0
1/24/2008,A-2-5,Jan,2008,6.47,0,0
1/24/2008,A-3-1,Jan,2008,9.43,11.33,0
1/24/2008,A-3-2,Jan,2008,6.44,0,2.04
1/24/2008,A-3-3,Jan,2008,5.09,0,0
1/24/2008,A-3-4,Jan,2008,8.74,0,0
1/24/2008,A-3-5,Jan,2008,2.83,0,0
1/24/2008,A-4-1,Jan,2008,12.46,0,0
1/24/2008,A-4-2,Jan,2008,8.5,0,0
1/24/2008,A-4-3,Jan,2008,8.28,0,0
1/24/2008,A-4-4,Jan,2008,10.61,1364.96,0
1/24/2008,A-4-5,Jan,2008,9.72,39.19,-1.45
1/25/2008,B-1-1,Jan,2008,14.01,-4.44,-1.25
1/25/2008,B-1-2,Jan,2008,,,
1/25/2008,B-1-3,Jan,2008,4.95,0,0
1/25/2008,B-1-4,Jan,2008,12.4,0,0
1/25/2008,B-1-5,Jan,2008,,,
1/25/2008,B-2-1,Jan,2008,3.47,0,0
1/25/2008,B-2-2,Jan,2008,8.39,12.36,0
1/25/2008,B-2-3,Jan,2008,7.58,0,0
1/25/2008,B-2-4,Jan,2008,,,
1/25/2008,B-2-5,Jan,2008,5.17,11.44,-6.71
1/25/2008,B-3-1,Jan,2008,,,
1/25/2008,B-3-2,Jan,2008,,,
1/25/2008,B-3-3,Jan,2008,165.24,0,0
