DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,PLOT,REPLICATE,BURN,MOW,NUTRIENT,LVGRASS,FORBS,CUYRDD,PRYRDD,WOODY,COMMENTS
PBB01,1,2003,9,19,18,a,u,u,n,2.1,90.66,0,92.71,0,
PBB01,1,2003,9,19,18,b,u,u,n,54.6,1.59,0,220.14,0,
PBB01,1,2003,9,19,19,a,u,u,p,12.32,25.39,0,32.76,0,
PBB01,1,2003,9,19,19,b,u,u,p,11.07,18.07,0,27.53,0,
PBB01,1,2003,9,19,20,a,u,u,c,15.79,16.54,0,29.22,0,
PBB01,1,2003,9,19,20,b,u,u,c,20.8,20.67,0,70.64,0,
PBB01,1,2003,9,19,21,a,u,m,n+p,32.41,4.57,0,23.21,0,
PBB01,1,2003,9,19,21,b,u,m,n+p,24.16,0,0,27.39,0,
PBB01,1,2003,9,19,22,a,u,m,n,31.93,0.88,0,21.61,0,
PBB01,1,2003,9,19,22,b,u,m,n,35.78,0,0,13.72,0,
PBB01,1,2003,9,19,23,a,u,m,p,22.49,0,0,13.3,0,
PBB01,1,2003,9,19,23,b,u,m,p,19.05,0.41,0,14.61,0,
PBB01,1,2003,9,19,24,a,u,m,c,21.09,0.08,0,12.66,0,
PBB01,1,2003,9,19,24,b,u,m,c,24.76,0.83,0,22.51,0,
PBB01,1,2003,9,19,25,a,b,u,c,15.03,7.06,0,0,0,
PBB01,1,2003,9,19,25,b,b,u,c,22.9,6.83,0,0,0,
PBB01,1,2003,9,19,26,a,b,u,n+p,106.87,5.38,0,0,0,
PBB01,1,2003,9,19,26,b,b,u,n+p,86.55,0.44,0,0,0,
PBB01,1,2003,9,19,27,a,b,u,p,46.97,11.48,0,0,0,
PBB01,1,2003,9,19,27,b,b,u,p,14.17,62.28,0,0,0,
PBB01,1,2003,9,19,28,a,b,u,n,163.1,0,0,0,0,
PBB01,1,2003,9,19,28,b,b,u,n,52.03,2.3,0,0,0,
PBB01,1,2003,9,19,29,a,b,m,c,35.6,0,0,0,0,
PBB01,1,2003,9,19,29,b,b,m,c,11.95,0,0,0,0,
PBB01,1,2003,9,19,30,a,b,m,n+p,36.04,0,0,0,0,
PBB01,1,2003,9,19,30,b,b,m,n+p,28.06,0.16,0,0,0,
PBB01,1,2003,9,19,31,a,b,m,p,23.2,0,0,0,0,
PBB01,1,2003,9,19,31,b,b,m,p,30.65,0.14,0,0,0,
PBB01,1,2003,9,19,32,a,b,m,n,48.95,0.95,0,0,0,
PBB01,1,2003,9,19,32,b,b,m,n,19.1,1.55,0,0,0,
PBB01,1,2003,9,22,33,a,u,m,n+p,32.46,0,0,63.31,0,
PBB01,1,2003,9,22,33,b,u,m,n+p,50.34,0,0,63.85,0,
PBB01,1,2003,9,22,34,a,u,m,c,20.92,0.29,0,16.82,0,
PBB01,1,2003,9,22,34,b,u,m,c,16.08,1.13,0,13.13,0,
PBB01,1,2003,9,22,35,a,u,m,p,70.69,0,0,4.01,0,B.bladhii
PBB01,1,2003,9,22,35,b,u,m,p,59.34,0,0,42.31,0,B.bladhii
PBB01,1,2003,9,22,36,a,u,m,n,32.46,0,0,12.71,0,B.bladhii
PBB01,1,2003,9,22,36,b,u,m,n,18.09,0.64,0,17.35,0,B.bladhii
PBB01,1,2003,9,22,37,a,u,u,n+p,0.13,73.16,0,119.21,0,
PBB01,1,2003,9,22,37,b,u,u,n+p,0,247.26,0,127.03,0,forb=goldenrod
PBB01,1,2003,9,22,38,a,u,u,c,22.11,0,0,52.42,10.95,
PBB01,1,2003,9,22,38,b,u,u,c,26.29,0.29,0,91.6,0,
PBB01,1,2003,9,22,39,a,u,u,p,19.87,0,0,57.16,0,
PBB01,1,2003,9,22,39,b,u,u,p,28.66,0,0,81.77,14.51,
PBB01,1,2003,9,22,40,a,u,u,n,0,54.22,0,12.48,40.19,
PBB01,1,2003,9,22,40,b,u,u,n,5.23,45.48,0,91.1,19.91,
PBB01,1,2003,9,22,41,a,b,u,n,118.51,0.47,0,0,0,
PBB01,1,2003,9,22,41,b,b,u,n,110,3.18,0,0,0,
PBB01,1,2003,9,22,42,a,b,u,c,43.24,0.02,0,0,0,
PBB01,1,2003,9,22,42,b,b,u,c,25.92,4.33,0,0,0,
PBB01,1,2003,9,22,43,a,b,u,p,27.48,0.03,0,0,0,
PBB01,1,2003,9,22,43,b,b,u,p,34.68,2.26,0,0,0,
PBB01,1,2003,9,22,44,a,b,u,n+p,44.65,0.35,0,0,0,
PBB01,1,2003,9,22,44,b,b,u,n+p,41.96,0,0,0,0,
PBB01,1,2003,9,22,45,a,b,m,n,36.68,0.01,0,0,0,forb=leaf only
PBB01,1,2003,9,22,45,b,b,m,n,43.58,0,0,0,0,
PBB01,1,2003,9,22,46,a,b,m,c,14.41,0.43,0,0,0,
PBB01,1,2003,9,22,46,b,b,m,c,24.15,0.04,0,0,0,
PBB01,1,2003,9,22,47,a,b,m,p,22.14,0,0,0,0,some B.bladhii
PBB01,1,2003,9,22,47,b,b,m,p,23.31,0,0,0,0,
PBB01,1,2003,9,22,48,a,b,m,n+p,68.09,0,0,0,0,
PBB01,1,2003,9,22,48,b,b,m,n+p,78.43,0,0,0,0,
PBB01,1,2003,9,22,49,a,b,m,n+p,33.89,0.22,0,0,0,
PBB01,1,2003,9,22,49,b,b,m,n+p,36.25,0,0,0,0,
PBB01,1,2003,9,22,50,a,b,m,n,36.48,0,0,0,0,
PBB01,1,2003,9,22,50,b,b,m,n,40.06,0.08,0,0,0,
PBB01,1,2003,9,22,51,a,b,m,p,20.84,0.33,0,0,0,
PBB01,1,2003,9,22,51,b,b,m,p,24.29,0,0,0,0,
PBB01,1,2003,9,22,52,a,b,m,c,35.82,0.03,0,0,0,
PBB01,1,2003,9,22,52,b,b,m,c,22.66,0.05,0,0,0,
PBB01,1,2003,9,22,53,a,b,u,n+p,95.43,3.35,0,0,0,
PBB01,1,2003,9,22,53,b,b,u,n+p,143.39,0,0,0,0,
PBB01,1,2003,9,22,54,a,b,u,n,173.82,0,0,0,0,
PBB01,1,2003,9,22,54,b,b,u,n,162.71,0.27,0,0,0,
PBB01,1,2003,9,22,55,a,b,u,p,30.98,0,0,0,0,
PBB01,1,2003,9,22,55,b,b,u,p,50.18,0.27,0,0,0,
PBB01,1,2003,9,22,56,a,b,u,c,40.21,0.29,0,0,0,
PBB01,1,2003,9,22,56,b,b,u,c,35.29,0.07,0,0,0,forb=leaves only
PBB01,1,2003,9,22,57,a,u,u,c,56.03,1.04,0,51.34,0,
PBB01,1,2003,9,22,57,b,u,u,c,16.18,0,0,66.05,20.39,
PBB01,1,2003,9,22,58,a,u,u,n+p,19.1,47.94,0,21.06,0,
PBB01,1,2003,9,22,58,b,u,u,n+p,0,84.08,0,63.22,0,
PBB01,1,2003,9,22,59,a,u,u,p,22.92,0,0,38.13,47.23,
PBB01,1,2003,9,22,59,b,u,u,p,57.07,0,0,100.46,0,
PBB01,1,2003,9,22,60,a,u,u,n,1.62,86.44,0,44.81,0,
PBB01,1,2003,9,22,60,b,u,u,n,0,0,0,213.76,65.28,
PBB01,1,2003,9,22,61,a,u,m,c,10.67,0.68,0,23.15,0,
PBB01,1,2003,9,22,61,b,u,m,c,26.41,0.39,0,12.61,0,
PBB01,1,2003,9,22,62,a,u,m,n+p,39.05,0,0,54.86,0,
PBB01,1,2003,9,22,62,b,u,m,n+p,16.93,2.39,0,39.79,0,
PBB01,1,2003,9,22,63,a,u,m,p,18.31,0,0,24.55,0,
PBB01,1,2003,9,22,63,b,u,m,p,.,.,.,.,.,missing
PBB01,1,2003,9,22,64,a,u,m,n,32.66,0,0,27.52,0,B.bladhii
PBB01,1,2003,9,22,64,b,u,m,n,18.27,0.07,0,43.16,0,some B.bladhii
PBB01,1,2004,9,1,49,a,b,m,n+p,116.99,0.3,0,0,0,
PBB01,1,2004,9,1,49,b,b,m,n+p,80.6,0,0,0,0,
PBB01,1,2004,9,1,50,a,b,m,n,173.88,0,0,0,0,
PBB01,1,2004,9,1,50,b,b,m,n,140.79,0,0,0,0,
PBB01,1,2004,9,1,51,a,b,m,p,39.08,0,0,0,0,
PBB01,1,2004,9,1,51,b,b,m,p,40.7,4.53,0,0,0,
PBB01,1,2004,9,1,52,a,b,m,c,43.18,0.17,0,0,0,forb=lvs only
PBB01,1,2004,9,1,52,b,b,m,c,41.79,0,0,0,0,
PBB01,1,2004,9,1,53,a,b,u,n+p,113.55,0,0,0,0,
PBB01,1,2004,9,1,53,b,b,u,n+p,166.82,0,0,0,0,
PBB01,1,2004,9,1,54,a,b,u,n,119.03,5.78,0,0,0,
PBB01,1,2004,9,1,54,b,b,u,n,100.09,23.16,0,0,0,
PBB01,1,2004,9,1,55,a,b,u,p,65.77,17.63,0,0,0,
PBB01,1,2004,9,1,55,b,b,u,p,78.35,8.52,0,0,0,
PBB01,1,2004,9,1,56,a,b,u,c,69.69,5.24,0,0,0,
PBB01,1,2004,9,1,56,b,b,u,c,55.46,2.74,0,0,0,
PBB01,1,2004,9,2,33,a,u,m,n+p,91.63,6.2,0,43.67,0,
PBB01,1,2004,9,2,33,b,u,m,n+p,143.96,0,0,26.24,0,
PBB01,1,2004,9,2,34,a,u,m,c,64.74,0.26,0,16.65,0,all B.bladhii
PBB01,1,2004,9,2,34,b,u,m,c,36.83,4.19,0,18.6,0,some B.bladhii
PBB01,1,2004,9,2,35,a,u,m,p,52.6,0,0,17.89,0,B.bladhii
PBB01,1,2004,9,2,35,b,u,m,p,63.22,1.8,0,24.06,0,B.bladhii
PBB01,1,2004,9,2,36,a,u,m,n,78.86,0,0,36.64,0,B.bladhii
PBB01,1,2004,9,2,36,b,u,m,n,62.51,0,0,56.32,0,B.bladhii
PBB01,1,2004,9,2,37,a,u,u,n+p,0,100.91,0,169.18,37.51,
PBB01,1,2004,9,2,37,b,u,u,n+p,0.09,90.58,0,163.16,0,
PBB01,1,2004,9,2,38,a,u,u,c,32.22,0.25,0,68.25,60.91,
PBB01,1,2004,9,2,38,b,u,u,c,31.61,1,0,26.5,0,
PBB01,1,2004,9,2,39,a,u,u,p,84.24,0,0,34.18,0,
PBB01,1,2004,9,2,39,b,u,u,p,29.58,0.48,0,49.21,0,forb=lvs only
PBB01,1,2004,9,2,40,a,u,u,n,20.4,0.11,0,21.58,1.89,
PBB01,1,2004,9,2,40,b,u,u,n,2.3,50.83,0,137.5,7.31,
PBB01,1,2004,9,2,41,a,b,u,n,119.38,0,0,0,0,
PBB01,1,2004,9,2,41,b,b,u,n,65.35,0,0,0,0,
PBB01,1,2004,9,2,42,a,b,u,c,46.84,1.71,0,0,0,
PBB01,1,2004,9,2,42,b,b,u,c,46.99,1.73,0,0,0,
PBB01,1,2004,9,2,43,a,b,u,p,63.07,0.82,0,0,0,
PBB01,1,2004,9,2,43,b,b,u,p,26.15,0.85,0,0,0,
PBB01,1,2004,9,2,44,a,b,u,n+p,78.02,1.69,0,0,0,
PBB01,1,2004,9,2,44,b,b,u,n+p,83.45,12.18,0,0,0,
PBB01,1,2004,9,2,45,a,b,m,n,151.97,0.2,0,0,0,
PBB01,1,2004,9,2,45,b,b,m,n,148.06,0,0,0,0,
PBB01,1,2004,9,2,46,a,b,m,c,44.96,0,0,0,0,B.bladhii
PBB01,1,2004,9,2,46,b,b,m,c,48.17,0.67,0,0,0,
PBB01,1,2004,9,2,47,a,b,m,p,38.79,0.44,0,0,0,B.bladhii
PBB01,1,2004,9,2,47,b,b,m,p,50.17,0.35,0,0,0,B.bladhii
PBB01,1,2004,9,2,48,a,b,m,n+p,184.32,0,0,0,0,B.bladhii
PBB01,1,2004,9,2,48,b,b,m,n+p,184.19,0,0,0,0,B.bladhii
PBB01,1,2004,9,2,57,a,u,u,c,69.27,1.26,0,2.68,0,
PBB01,1,2004,9,2,57,b,u,u,c,46.34,0,0,14.54,0,
PBB01,1,2004,9,2,58,a,u,u,n+p,1.05,75.34,0,0.14,0,
PBB01,1,2004,9,2,58,b,u,u,n+p,30.3,19.42,0,29.83,0,
PBB01,1,2004,9,2,59,a,u,u,p,37.7,7.25,0,32.46,0,
PBB01,1,2004,9,2,59,b,u,u,p,39.02,6.04,0,14.06,0,
PBB01,1,2004,9,2,60,a,u,u,n,0.03,1.12,0,36.46,113.59,
PBB01,1,2004,9,2,60,b,u,u,n,0,0,0,120.23,74.44,
PBB01,1,2004,9,2,61,a,u,m,c,42.83,0.18,0,13.67,0,
PBB01,1,2004,9,2,61,b,u,m,c,22.88,0.9,0,9.18,0,
PBB01,1,2004,9,2,62,a,u,m,n+p,10.57,7.65,0,63.28,0,
PBB01,1,2004,9,2,62,b,u,m,n+p,57.85,0,0,76.5,0,
PBB01,1,2004,9,2,63,a,u,m,p,102.77,0,0,20.98,0,B.bladhii
PBB01,1,2004,9,2,63,b,u,m,p,81.08,0,0,11.81,0,B.bladhii
PBB01,1,2004,9,2,64,a,u,m,n,94.23,0,0,35.57,0,B.bladhii
PBB01,1,2004,9,2,64,b,u,m,n,121.9,0,0,35.53,0,B.bladhii
PBB01,1,2004,9,3,1,a,u,u,n,53.79,27.45,0,42.63,0,
PBB01,1,2004,9,3,1,b,u,u,n,44.53,55.78,0,66.13,0,
PBB01,1,2004,9,3,2,a,u,u,c,60.82,7.45,0,58.24,0,
PBB01,1,2004,9,3,2,b,u,u,c,25.5,7.62,0,32.49,0,
PBB01,1,2004,9,3,3,a,u,u,p,11.98,29.07,0,6.98,0,
PBB01,1,2004,9,3,3,b,u,u,p,32.08,3.85,0,28.12,0,
PBB01,1,2004,9,3,4,a,u,u,n+p,17.97,16.45,0,3.34,24.09,
PBB01,1,2004,9,3,4,b,u,u,n+p,5.63,108.94,0,120.03,0,
PBB01,1,2004,9,3,5,a,u,m,n,45.97,1.13,0,14.44,0,
PBB01,1,2004,9,3,5,b,u,m,n,44.3,0.28,0,17.94,0,
PBB01,1,2004,9,3,6,a,u,m,c,20.65,0.41,0,5.75,0,
PBB01,1,2004,9,3,6,b,u,m,c,36.97,0.91,0,11.52,0,
PBB01,1,2004,9,3,7,a,u,m,p,115.4,0.24,0,17.53,0,
PBB01,1,2004,9,3,7,b,u,m,p,41.6,0,0,11.92,0,
PBB01,1,2004,9,3,8,a,u,m,n+p,43.42,69.32,0,29.26,0,
PBB01,1,2004,9,3,8,b,u,m,n+p,112.15,17.18,0,37.47,0,
PBB01,1,2004,9,3,9,a,b,m,c,50.37,0.22,0,0,0,B.bladhii
PBB01,1,2004,9,3,9,b,b,m,c,33.58,0.75,0,0,0,some B.bladhii
PBB01,1,2004,9,3,10,a,b,m,p,31.45,1.94,0,0,0,
PBB01,1,2004,9,3,10,b,b,m,p,30.58,0.29,0,0,0,some B.bladhii
PBB01,1,2004,9,3,11,a,b,m,n+p,77.56,3.14,0,0,0,
PBB01,1,2004,9,3,11,b,b,m,n+p,82.92,4.52,0,0,0,
PBB01,1,2004,9,3,12,a,b,m,n,169.76,0,0,0,0,B.bladhii
PBB01,1,2004,9,3,12,b,b,m,n,145.52,0,0,0,0,B.bladhii
PBB01,1,2004,9,3,13,a,b,u,c,33.53,7.71,0,0,0,
PBB01,1,2004,9,3,13,b,b,u,c,62.61,2.86,0,0,0,
PBB01,1,2004,9,3,14,a,b,u,p,45.21,4.45,0,0,0,
PBB01,1,2004,9,3,14,b,b,u,p,39.6,0.84,0,0,0,
PBB01,1,2004,9,3,15,a,b,u,n+p,94.55,31.05,0,0,0,
PBB01,1,2004,9,3,15,b,b,u,n+p,87.59,20.32,0,0,0,
PBB01,1,2004,9,3,16,a,b,u,n,64.18,8.47,0,0,0,
PBB01,1,2004,9,3,16,b,b,u,n,121.3,1.48,0,0,0,
PBB01,1,2004,9,3,17,a,u,u,n+p,0.9,67.55,0,75.68,0,
PBB01,1,2004,9,3,17,b,u,u,n+p,6.54,41.65,0,6.23,0,
PBB01,1,2004,9,3,18,a,u,u,n,11.55,43.59,0,61.91,0,
PBB01,1,2004,9,3,18,b,u,u,n,15.75,5.97,0,37.67,0,
PBB01,1,2004,9,3,19,a,u,u,p,32.24,4.14,0,5.71,0,
PBB01,1,2004,9,3,19,b,u,u,p,44.96,8.9,0,16.75,0,
PBB01,1,2004,9,3,20,a,u,u,c,.,.,.,.,.,missing
PBB01,1,2004,9,3,20,b,u,u,c,65.19,0.52,0,19.01,0,
PBB01,1,2004,9,3,21,a,u,m,n+p,67.92,3.5,0,8.08,0,
PBB01,1,2004,9,3,21,b,u,m,n+p,128.58,19.34,0,51.73,0,
PBB01,1,2004,9,3,22,a,u,m,n,60.99,0,0,8.19,0,
PBB01,1,2004,9,3,22,b,u,m,n,52.85,0.6,0,15.02,0,
PBB01,1,2004,9,3,23,a,u,m,p,37.06,0.15,0,14.82,0,
PBB01,1,2004,9,3,23,b,u,m,p,64.27,0.24,0,14.3,0,
PBB01,1,2004,9,3,24,a,u,m,c,46.58,1.79,0,21.84,0,
PBB01,1,2004,9,3,24,b,u,m,c,68,2.03,0,18.27,0,
PBB01,1,2004,9,3,25,a,b,u,c,31.15,11.17,0,0,0,
PBB01,1,2004,9,3,25,b,b,u,c,76.59,19.26,0,0,0,
PBB01,1,2004,9,3,26,a,b,u,n+p,24.69,70.29,0,0,0,
PBB01,1,2004,9,3,26,b,b,u,n+p,110.43,0,0,0,0,
PBB01,1,2004,9,3,27,a,b,u,p,82.81,53.79,0,0,0,
PBB01,1,2004,9,3,27,b,b,u,p,37.25,33.66,0,0,0,
PBB01,1,2004,9,3,28,a,b,u,n,78.94,0.2,0,0,0,
PBB01,1,2004,9,3,28,b,b,u,n,115.24,5.88,0,0,0,
PBB01,1,2004,9,3,29,a,b,m,c,46.11,0,0,0,0,B.bladhii
PBB01,1,2004,9,3,29,b,b,m,c,55.26,0.27,0,0,0,B.bladhii forb=lvs only
PBB01,1,2004,9,3,30,a,b,m,n+p,108.69,0.77,0,0,0,B.bladhii
PBB01,1,2004,9,3,30,b,b,m,n+p,146.41,0.18,0,0,0,B.bladhii
PBB01,1,2004,9,3,31,a,b,m,p,52.38,0,0,0,0,B.bladhii
PBB01,1,2004,9,3,31,b,b,m,p,79.47,0,0,0,0,B.bladhii
PBB01,1,2004,9,3,32,a,b,m,n,100.54,0,0,0,0,
PBB01,1,2004,9,3,32,b,b,m,n,234.67,2.39,0,0,0,
PBB01,1,2005,9,6,1,a,u,u,n,8.55,16.55,0,17.33,0,
PBB01,1,2005,9,6,1,b,u,u,n,28.75,1.06,0,35.67,0,
PBB01,1,2005,9,6,2,a,u,u,c,19.35,6.06,0,24.39,0,
PBB01,1,2005,9,6,2,b,u,u,c,14.21,9.91,0,28.79,0,
PBB01,1,2005,9,6,3,a,u,u,p,48.92,0,0,55.12,0,
PBB01,1,2005,9,6,3,b,u,u,p,27.94,0.7,0,38.51,0,
PBB01,1,2005,9,6,4,a,u,u,n+p,29.83,9.18,0,85.02,0,some B.bladhii
PBB01,1,2005,9,6,4,b,u,u,n+p,33.53,2.94,0,99.02,0,
PBB01,1,2005,9,6,5,a,u,m,n,17.99,18.23,0,26.62,0,
PBB01,1,2005,9,6,5,b,u,m,n,17.51,0.43,0,35.06,0,
PBB01,1,2005,9,6,6,a,u,m,c,31.59,0.03,0,25.41,0,B.bladhii
PBB01,1,2005,9,6,6,b,u,m,c,23.13,1.84,0,17.09,0,B.bladhii
PBB01,1,2005,9,6,7,a,u,m,p,57.28,0,0,31.78,0,B.bladhii
PBB01,1,2005,9,6,7,b,u,m,p,49.53,0,0,36.93,0,B.bladhii
PBB01,1,2005,9,6,8,a,u,m,n+p,44.3,0,0,79.61,0,
PBB01,1,2005,9,6,8,b,u,m,n+p,32.38,0,0,67.68,0,
PBB01,1,2005,9,6,9,a,b,m,c,12.63,9.46,0,0,0,B.bladhii
PBB01,1,2005,9,6,9,b,b,m,c,20.77,0.92,0,0,0,B.bladhii
PBB01,1,2005,9,6,10,a,b,m,p,21.27,2.85,0,0,0,some B.bladhii
PBB01,1,2005,9,6,10,b,b,m,p,23.57,4.16,0,0,0,some B.bladhii
PBB01,1,2005,9,6,11,a,b,m,n+p,40.36,12.65,0,0,0,
PBB01,1,2005,9,6,11,b,b,m,n+p,35.08,44.86,0,0,0,
PBB01,1,2005,9,6,12,a,b,m,n,65.82,0,0,0,0,B.bladhii
PBB01,1,2005,9,6,12,b,b,m,n,65.25,0,0,0,0,B.bladhii
PBB01,1,2005,9,6,13,a,b,u,c,27.9,12.23,0,0,0,
PBB01,1,2005,9,6,13,b,b,u,c,27.22,1.74,0,0,0,
PBB01,1,2005,9,6,14,a,b,u,p,32.3,0.94,0,0,0,
PBB01,1,2005,9,6,14,b,b,u,p,28.95,1.83,0,0,0,
PBB01,1,2005,9,6,15,a,b,u,n+p,14.3,49.72,0,0,0,
PBB01,1,2005,9,6,15,b,b,u,n+p,41.48,41.29,0,0,0,
PBB01,1,2005,9,6,16,a,b,u,n,40.95,7.1,0,0,0,
PBB01,1,2005,9,6,16,b,b,u,n,43.05,23.39,0,0,0,
PBB01,1,2005,9,6,17,a,u,u,n+p,4.79,3.1,0,129.59,0,
PBB01,1,2005,9,6,17,b,u,u,n+p,0.03,29.2,0,67.18,0,
PBB01,1,2005,9,6,18,a,u,u,n,1.47,65.72,0,61.4,0,
PBB01,1,2005,9,6,18,b,u,u,n,10.68,8.46,0,21.32,0,
PBB01,1,2005,9,6,19,a,u,u,p,24.96,3.8,0,34.19,0,
PBB01,1,2005,9,6,19,b,u,u,p,19.18,4.39,0,43.61,0,
PBB01,1,2005,9,6,20,a,u,u,c,25.71,0,0,35.8,0,
PBB01,1,2005,9,6,20,b,u,u,c,23.5,0,0,125.07,9.49,
PBB01,1,2005,9,6,21,a,u,m,n+p,49.43,4.71,0,78.84,0,
PBB01,1,2005,9,6,21,b,u,m,n+p,47.93,0,0,66.83,0,
PBB01,1,2005,9,6,22,a,u,m,n,29.2,0,0,40.87,0,
PBB01,1,2005,9,6,22,b,u,m,n,19.34,7.5,0,36.46,0,
PBB01,1,2005,9,6,23,a,u,m,p,33.96,0,0,20.68,0,some B.bladhii
PBB01,1,2005,9,6,23,b,u,m,p,52.26,1.49,0,42.78,0,B.bladhii
PBB01,1,2005,9,6,24,a,u,m,c,39.77,0,0,66.42,0,B.bladhii
PBB01,1,2005,9,6,24,b,u,m,c,34.54,0.38,0,43.12,0,
PBB01,1,2005,9,6,25,a,b,u,c,22.43,1.05,0,0,0,
PBB01,1,2005,9,6,25,b,b,u,c,18.2,10.56,0,0,0,
PBB01,1,2005,9,6,26,a,b,u,n+p,13.24,58.84,0,0,0,
PBB01,1,2005,9,6,26,b,b,u,n+p,51.98,45.44,0,0,0,
PBB01,1,2005,9,6,27,a,b,u,p,34.99,17.83,0,0,0,
PBB01,1,2005,9,6,27,b,b,u,p,32.59,4,0,0,0,
PBB01,1,2005,9,6,28,a,b,u,n,62.11,25.92,0,0,0,
PBB01,1,2005,9,6,28,b,b,u,n,33.54,20.01,0,0,0,
PBB01,1,2005,9,6,29,a,b,m,c,80.1,7.95,0,0,0,B.bladhii
PBB01,1,2005,9,6,29,b,b,m,c,58.3,0,0,0,0,B.bladhii
PBB01,1,2005,9,6,30,a,b,m,n+p,82.67,1.44,0,0,0,
PBB01,1,2005,9,6,30,b,b,m,n+p,174.22,0,0,0,0,
PBB01,1,2005,9,6,31,a,b,m,p,55.94,13.4,0,0,0,B.bladhii
PBB01,1,2005,9,6,31,b,b,m,p,46.75,0,0,0,0,B.bladhii
PBB01,1,2005,9,6,32,a,b,m,n,80.33,0.53,0,0,0,
PBB01,1,2005,9,6,32,b,b,m,n,65.24,1.33,0,0,0,
PBB01,1,2005,9,6,41,a,b,u,n,56,0,0,0,0,
PBB01,1,2005,9,6,41,b,b,u,n,100.57,0,0,0,0,
PBB01,1,2005,9,6,42,a,b,u,c,34.09,0.21,0,0,0,
PBB01,1,2005,9,6,42,b,b,u,c,36.33,2.89,0,0,0,
PBB01,1,2005,9,6,43,a,b,u,p,41.12,4.32,0,0,0,
PBB01,1,2005,9,6,43,b,b,u,p,31.81,3.01,0,0,0,
PBB01,1,2005,9,6,44,a,b,u,n+p,3.32,51.54,0,0,0,
PBB01,1,2005,9,6,44,b,b,u,n+p,27.13,48.84,0,0,0,
PBB01,1,2005,9,6,45,a,b,m,n,63.74,0,0,0,0,
PBB01,1,2005,9,6,45,b,b,m,n,89.56,0,0,0,0,
PBB01,1,2005,9,6,46,a,b,m,c,32.64,0.95,0,0,0,
PBB01,1,2005,9,6,46,b,b,m,c,40.03,0.73,0,0,0,some B.bladhii
PBB01,1,2005,9,6,47,a,b,m,p,30.1,40.17,0,0,0,B.bladhii
PBB01,1,2005,9,6,47,b,b,m,p,38.48,28.02,0,0,0,B.bladhii
PBB01,1,2005,9,6,48,a,b,m,n+p,76.69,0,0,0,0,B.bladhii
PBB01,1,2005,9,6,48,b,b,m,n+p,86.9,0,0,0,0,B.bladhii
PBB01,1,2005,9,6,49,a,b,m,n+p,59.63,0,0,0,0,
PBB01,1,2005,9,6,49,b,b,m,n+p,62.2,0,0,0,0,
PBB01,1,2005,9,6,50,a,b,m,n,51.9,0,0,0,0,
PBB01,1,2005,9,6,50,b,b,m,n,71.39,0,0,0,0,
PBB01,1,2005,9,6,51,a,b,m,p,31.02,0.17,0,0,0,
PBB01,1,2005,9,6,51,b,b,m,p,37.2,1.52,0,0,0,
PBB01,1,2005,9,6,52,a,b,m,c,25.58,0.01,0,0,0,some B.bladhii; forb=less less than 0.01
PBB01,1,2005,9,6,52,b,b,m,c,48.56,0.48,0,0,0,some B.bladhii
PBB01,1,2005,9,7,33,a,u,m,n+p,52.15,0,0,81.35,0,
PBB01,1,2005,9,7,33,b,u,m,n+p,75.91,0,0,17.91,0,
PBB01,1,2005,9,7,34,a,u,m,c,37.07,0,0,37.21,0,
PBB01,1,2005,9,7,34,b,u,m,c,34.62,0,0,38.41,0,
PBB01,1,2005,9,7,35,a,u,m,p,60.42,0,0,15.12,0,B.bladhii
PBB01,1,2005,9,7,35,b,u,m,p,35.92,0,0,28.2,0,
PBB01,1,2005,9,7,36,a,u,m,n,75.99,0,0,56.55,0,B.bladhii
PBB01,1,2005,9,7,36,b,u,m,n,80.58,1.4,0,64.81,0,B.bladhii
PBB01,1,2005,9,7,37,a,u,u,n+p,0,29.6,0,88.52,29.24,
PBB01,1,2005,9,7,37,b,u,u,n+p,0,94.3,0,43.29,0,
PBB01,1,2005,9,7,38,a,u,u,c,20.72,0,0,59.53,0,
PBB01,1,2005,9,7,38,b,u,u,c,23.47,0,0,45.39,0,
PBB01,1,2005,9,7,39,a,u,u,p,7.39,0,0,96.34,83.26,
PBB01,1,2005,9,7,39,b,u,u,p,26.98,0,0,147.6,0,
PBB01,1,2005,9,7,40,a,u,u,n,0,115.41,0,69.56,0,
PBB01,1,2005,9,7,40,b,u,u,n,0,0,0,35.37,139.77,
PBB01,1,2005,9,7,53,a,b,u,n+p,56.24,114.63,0,0,0,
PBB01,1,2005,9,7,53,b,b,u,n+p,77.91,51.14,0,0,0,
PBB01,1,2005,9,7,54,a,b,u,n,70.07,0.84,0,0,0,
PBB01,1,2005,9,7,54,b,b,u,n,96.24,7,0,0,0,
PBB01,1,2005,9,7,55,a,b,u,p,40.74,1.74,0,0,0,
PBB01,1,2005,9,7,55,b,b,u,p,33.45,4.6,0,0,0,
PBB01,1,2005,9,7,56,a,b,u,c,23.56,8.25,0,0,0,
PBB01,1,2005,9,7,56,b,b,u,c,64.95,3.9,0,0,0,
PBB01,1,2005,9,7,57,a,u,u,c,10.55,0,0,27.17,0.1,wdy=lvs only
PBB01,1,2005,9,7,57,b,u,u,c,16.42,4.17,0,37.83,0,
PBB01,1,2005,9,7,58,a,u,u,n+p,12.2,6.26,0,78.98,0,
PBB01,1,2005,9,7,58,b,u,u,n+p,13.37,23.29,0,70.81,0,
