START_DATE,BLOCK,PLOT,SUB_QUAD,TAG,SPECIES,MAIN_STEM,DBH_CM,HEIGHT_Measured,HEIGHT_Estimated,SLP,A_D_NF,COMMENTS
2015-10-26,B,3,2,114,RHEPOR,,1.6,3.05,,S,A,
2015-10-26,B,3,2,118,SLOBER,,1.6,2.15,,S,A,
2015-10-26,B,3,2,125,SLOBER,,1.2,2.11,,S,A,
2015-10-26,B,3,3,18,HIRRUG,,3.43,7,,S,A,
2015-10-26,B,3,3,19,PREMON,,7.6,2.55,,S,A,DTN-20; POM 1.05
2015-10-26,B,3,3,20,GUTCAR,,9.5,,1,S,A,
2015-10-26,B,3,3,22,MIRGAR,,19.6,,1,S,A,
2015-10-26,B,3,4,23,HIRRUG,,9.3,,1,S,A,
2015-10-26,B,3,4,25,HIRRUG,,14,,1,L,A,
2015-10-26,B,3,4,115,SLOBER,,1.3,2.25,,S,A,
2015-10-26,B,3,5,28,PREMON,,16,,1,S,A,
2015-10-26,B,3,5,29,PREMON,,15.8,,1,S,A,
2015-10-26,B,3,6,30,HOMRAC,,45.2,,1,S,A,
2015-10-26,B,3,6,31,CASARB,,7.9,,1,S,A,
2015-10-26,B,3,6,33,PREMON,,11,3.2,,S,A,
2015-10-26,B,3,7,35,CSSGUI,,8,,1,S,A,
2015-10-26,B,3,7,36,PREMON,,8,3.21,,S,A,
2015-10-26,B,3,7,38,PREMON,,13.7,,1,S,A,
2015-10-26,B,3,7,39,PREMON,,7.5,1.97,,S,A,DTN-20 POM 70
2015-10-26,B,3,7,40,PREMON,,12,6.3,,S,A,
2015-10-26,B,3,8,41,DACEXC,,29.9,,1,S,A,
2015-10-26,B,3,8,42,HIRRUG,,,,,S,D,TCODS
2015-10-26,B,3,8,44,DRYGLA,,16.6,,1,S,A,
2015-10-26,B,3,8,45,HIRRUG,,9.2,,1,S,A,
2015-10-26,B,3,8,46,PREMON,,11.8,4.29,,S,A,
2015-10-26,B,3,8,47,CORBOR,,8.7,,1,S,A,
2015-10-26,B,3,8,48,SLOBER,,3.2,4.43,,S,A,
2015-10-26,B,3,9,50,PREMON,,9.3,5,,S,A,
2015-10-26,B,3,9,51,PREMON,,8.2,2.17,,S,A,DTN-20 POM=50
2015-10-26,B,3,9,55,PREMON,,14.2,,1,S,A,
2015-10-26,B,3,9,56,MIRGAR,,35,,1,S,A,
2015-10-26,B,3,9,57,PREMON,,10,4.92,,S,A,
2015-10-26,B,3,10,58,SLOBER,,2.8,3.48,,S,A,
2015-10-26,B,3,10,60,TABHET,,20.4,,1,S,A,
2015-10-26,B,3,10,61,MATDOM,,22.4,,1,S,A,
2015-10-26,B,3,10,62,OCOLEU,,1.56,2.25,,S,A,
2015-10-26,B,3,11,64,DACEXC,,10.2,,1,S,A,
2015-10-26,B,3,11,65,DACEXC,,47,,1,S,A,
2015-10-26,B,3,11,67,SLOBER,,1.98,3.1,,S,A,
2015-10-26,B,3,11,68,DACEXC,,20.9,,1,S,A,
2015-10-26,B,3,11,69,HIRRUG,,12.9,,1,S,A,
2015-10-26,B,3,11,70,HIRRUG,,10.5,6.35,,S,A,
2015-10-26,B,3,11,72,SLOBER,,2.64,5.1,,S,A,
2015-10-26,B,3,12,73,HIRRUG,,4.4,6.66,,S,A,
2015-10-26,B,3,12,74,SLOBER,,1.8,2.7,,S,A,
2015-10-26,B,3,13,76,BUCTET,,5.3,,1,S,A,
2015-10-26,B,3,13,77,PREMON,,7.3,2.34,,S,A,DTN-20; POM 60
2015-10-26,B,3,13,78,CYRRAC,,37.5,,1,S,A,
2015-10-26,B,3,13,79,MATDOM,,10,,1,S,A,
2015-10-26,B,3,13,80,SLOBER,,1.85,2.99,,S,A,
2015-10-26,B,3,13,83,SLOBER,,,0.6,,S,A,Broken below 130
2015-10-26,B,3,13,119,SLOBER,,1.05,2.12,,S,A,
2015-10-26,B,3,14,85,HOMRAC,,28.8,,1,S,A,
2015-10-26,B,3,14,87,PREMON,,13.1,,1,S,A,
2015-10-26,B,3,14,88,MATDOM,,15.8,,1,S,A,
2015-10-26,B,3,14,89,PREMON,,14.1,,1,S,A,
2015-10-26,B,3,14,90,HIRRUG,,7.6,6,,S,A,
2015-10-26,B,3,14,91,MIRGAR,,3.19,5,,S,A,
2015-10-26,B,3,14,93,PREMON,,9.4,3.49,,S,A,DTN-20; POM 80
2015-10-26,B,3,14,95,HIRRUG,,3.78,6.65,,S,A,
2015-10-26,B,3,14,96,HIRRUG,,3.16,5,,L,A,
2015-10-26,B,3,14,97,PREMON,,,,,L,D,
2015-10-26,B,3,15,66,SLOBER,,2.35,3.21,,S,A,
2015-10-26,B,3,15,101,CORBOR,,4.5,6.3,,S,A,
2015-10-26,B,3,15,102,PREMON,,13.9,,1,S,A,
2015-10-26,B,3,15,103,DACEXC,,28.8,,1,S,A,
2015-10-26,B,3,15,104,DACEXC,,49.8,,1,S,A,
2015-10-26,B,3,15,105,SLOBER,,10.2,,1,S,A,
2015-10-26,B,3,15,106,DACEXC,,41.3,,1,S,A,
2015-10-26,B,3,15,107,HIRRUG,,9,,1,S,A,
2015-10-26,B,3,15,108,DACEXC,,19.4,,1,S,A,
2015-10-26,B,3,16,109,DACEXC,,9.8,,1,L,A,
2015-10-26,B,3,16,110,SLOBER,,1.2,1,,S,A,Top dead
2015-10-26,B,3,16,111,HIRRUG,,4.9,6.35,,S,A,
2015-10-26,B,3,16,112,SLOBER,,1.7,2.29,,S,A,
2015-10-26,B,3,16,113,DACEXC,,18.7,,1,S,A,
2015-10-26,B,4,1,2,PREMON,,13.6,,1,S,A,
2015-10-26,B,4,1,3,PREMON,,9.5,4.36,,S,A,POM 85 DTN-20
2015-10-26,B,4,1,4,PREMON,,13.2,6.5,,S,A,
2015-10-26,B,4,1,5,GUAGLA,,2.15,3.61,,S,A,
2015-10-26,B,4,1,461,MANBID,,1.5,2.29,,S,A,
2015-10-26,B,4,1,462,MANBID,,1.46,2.19,,S,A,
2015-10-26,B,4,1,532,PALRIP,,1.12,2.26,,S,A,
2015-10-26,B,4,1,541,PREMON,,9.5,5.15,,S,A,DTN-20; POM 75
2015-10-26,B,4,1,566,PREMON,,8.4,4.93,,S,A,DTN-20; POM 45
2015-10-26,B,4,2,7,DRYGLA,,3.8,4.29,,S,A,Top dead
2015-10-26,B,4,2,9,PREMON,,15.5,,1,S,A,
2015-10-26,B,4,2,10,RHEPOR,,4.05,6,,S,A,
2015-10-26,B,4,2,280,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,2,286,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,2,463,PALRIP,,1.89,1.8,,S,A,Top broken
2015-10-26,B,4,2,464,PALRIP,,1.92,4.15,,S,A,
2015-10-26,B,4,2,523,PALRIP,,1.88,4.59,,S,A,
2015-10-26,B,4,2,524,PALRIP,,2.05,3.49,,S,A,
2015-10-26,B,4,2,533,PALRIP,,2.28,3.26,,S,A,
2015-10-26,B,4,2,535,PALRIP,,,0.25,,S,A,Broken below 130
2015-10-26,B,4,2,542,PALRIP,,,,,S,D,TCODS
2015-10-26,B,4,2,543,PALRIP,,1.85,3.17,,S,A,
2015-10-26,B,4,2,558,RHEPOR,,1.22,2.49,,S,A,
2015-10-26,B,4,3,11,RHEPOR,,3.18,4.8,,S,A,
2015-10-26,B,4,3,12,HIRRUG,,8.5,,1,L,A,
2015-10-26,B,4,3,14,IXOFER,,7.3,,1,S,A,
2015-10-26,B,4,3,16,RHEPOR,,1.8,3.17,,S,A,
2015-10-26,B,4,3,17,PREMON,,14.7,,1,S,A,
2015-10-26,B,4,3,297,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,3,299,CECSCH,,,,,S,D,TCODS
2015-10-26,B,4,3,302,INGLAU,,2.15,3.48,,S,A,
2015-10-26,B,4,3,305,SCHMOR,,2.65,4.24,,S,A,
2015-10-26,B,4,3,307,SCHMOR,,2.48,3.94,,S,A,
2015-10-26,B,4,3,312,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,3,313,PALRIP,,1.9,3.57,,S,A,
2015-10-26,B,4,3,315,SCHMOR,,6.5,7,,S,A,
2015-10-26,B,4,3,323,SCHMOR,,2.15,3.64,,S,A,
2015-10-26,B,4,3,326,RHEPOR,,1.7,2.87,,S,A,
2015-10-26,B,4,3,327,SCHMOR,,,,,S,D,TCODS
2015-10-26,B,4,3,328,RHEPOR,,1.45,2.39,,S,A,
2015-10-26,B,4,3,466,PALRIP,,2.08,3.25,,S,A,
2015-10-26,B,4,3,467,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,3,525,PALRIP,,2.02,3.35,,S,A,
2015-10-26,B,4,3,544,ALCLAT,,,0.6,,S,A,Broken below 130
2015-10-26,B,4,3,545,PALRIP,,1.6,3.2,,S,A,
2015-10-26,B,4,3,547,PALRIP,,1.1,2.61,,S,A,
2015-10-26,B,4,3,548,PALRIP,,,,,S,D,TCODS
2015-10-26,B,4,3,552,PALRIP,,1.38,2.69,,S,A,
2015-10-26,B,4,3,553,GUAGLA,553,1.79,3.45,,S,A,
2015-10-26,B,4,3,554,GUAGLA,,1.45,3,,S,A,
2015-10-26,B,4,3,559,PALRIP,,1.08,2.62,,S,A,
2015-10-26,B,4,3,560,PALRIP,,1,2.24,,S,A,
2015-10-26,B,4,3,561,PALRIP,,1.03,2.48,,S,A,
2015-10-26,B,4,3,562,PALRIP,,1.37,3.1,,S,A,
2015-10-26,B,4,3,567,PALRIP,,1.08,2.5,,S,A,
2015-10-26,B,4,3,568,PALRIP,,1.1,2.41,,S,A,
2015-10-26,B,4,3,569,PALRIP,,,0.8,,S,A,
2015-10-26,B,4,3,570,RHEPOR,,0.78,1.82,,S,A,
2015-10-26,B,4,4,19,MIRGAR,,22.7,,1,S,A,
2015-10-26,B,4,4,20,SCHMOR,,9.5,,1,S,A,
2015-10-26,B,4,4,21,MICPRA,,2,2.77,,S,A,
2015-10-26,B,4,4,23,SLOBER,22,3.77,2.22,,S,A,
2015-10-26,B,4,4,24,RHEPOR,,1.48,2.17,,S,A,
2015-10-26,B,4,4,25,DACEXC,,11.8,,1,S,A,
2015-10-26,B,4,4,332,PSYBER,,4.35,6.1,,S,A,
2015-10-26,B,4,4,338,MICPRA,,3.78,6,,S,A,
2015-10-26,B,4,4,339,MICPRA,,1.56,3.7,,S,A,
2015-10-26,B,4,4,340,MICPRA,,2.48,4.75,,S,A,
2015-10-26,B,4,4,342,PALRIP,,,,,S,D,TCODS
2015-10-26,B,4,4,473,PALRIP,,,0.3,,S,A,Broken below 130; Sprouting
2015-10-26,B,4,4,571,PALRIP,,,0.38,,S,A,Broken below 130
2015-10-26,B,4,5,26,PREMON,,12.2,,1,S,A,
2015-10-26,B,4,5,27,PREMON,,9.5,5.5,,S,A,DTN-20 POM 90
2015-10-26,B,4,5,28,PREMON,,9,5.5,,S,A,OLD DBH 9.7; DTN-20
2015-10-26,B,4,5,29,PREMON,,12.4,,1,S,A,
2015-10-26,B,4,5,30,PREMON,,6.5,3.18,,S,A,
2015-10-26,B,4,5,31,MIRGAR,,3,4.04,,S,A,
2015-10-26,B,4,5,32,EUGSTA,,2.25,2.92,,S,A,
2015-10-26,B,4,5,33,MIRGAR,,5,3.52,,S,A,Top Broken
2015-10-26,B,4,5,34,PREMON,,15.4,,1,S,A,
2015-10-26,B,4,5,36,EUGSTA,,2,2.76,,S,A,
2015-10-26,B,4,5,341,SLOBER,,1.74,2.5,,S,A,
2015-10-26,B,4,5,555,PREMON,,13.4,4.61,,S,A,DTN-10; POM 25
2015-10-26,B,4,5,556,PREMON,,9.9,5.5,,S,A,OLD DBH 15; NEW POM 60 DTN-20
2015-10-26,B,4,6,39,PREMON,,13.4,,1,S,A,
2015-10-26,B,4,6,40,PREMON,,17.1,,1,S,A,
2015-10-26,B,4,6,41,MANBID,,10,,1,S,A,
2015-10-26,B,4,6,348,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,6,349,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,6,353,RHEPOR,,2.03,3.18,,S,A,
2015-10-26,B,4,6,360,OCOLEU,,1.69,2.81,,S,A,
2015-10-26,B,4,6,362,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,6,475,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,6,476,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,6,526,CASARB,,2.34,4.15,,S,A,
2015-10-26,B,4,6,536,CASARB,,1.49,2.92,,S,A,
2015-10-26,B,4,6,537,CASARB,,1.71,3.5,,S,A,
2015-10-26,B,4,6,538,HIRRUG,,1.51,3.35,,S,A,
2015-10-26,B,4,7,42,MIRGAR,,39,,1,S,A,
2015-10-26,B,4,7,43,MIRGAR,,22.9,,1,S,A,
2015-10-26,B,4,7,46,RHEPOR,,2.27,3.92,,S,A,
2015-10-26,B,4,7,47,RHEPOR,,4,4.82,,S,A,
2015-10-26,B,4,7,48,PALRIP,,,,,S,D,TCODS
2015-10-26,B,4,7,49,RHEPOR,,2.79,4.64,,S,A,
2015-10-26,B,4,7,51,DACEXC,,39.8,,1,S,A,
2015-10-26,B,4,7,52,HIRRUG,,5.3,6.2,,S,A,
2015-10-26,B,4,7,367,PALRIP,,1.68,3.38,,S,A,
2015-10-26,B,4,7,383,PALRIP,48,,,,S,D,TCODS
2015-10-26,B,4,7,386,PALRIP,48,,,,S,D,TCODS
2015-10-26,B,4,7,388,PSYBER,,4.25,6.1,,S,A,
2015-10-26,B,4,7,389,HELCAR,,,,,S,A,1 culm
2015-10-26,B,4,7,390,MICPRA,,1.65,0.85,,S,A,Dying; Top dead
2015-10-26,B,4,7,391,MICPRA,,2.04,4.78,,S,A,
2015-10-26,B,4,7,479,PALRIP,,1.74,3.45,,S,A,
2015-10-26,B,4,7,480,MICTET,,,,,S,D,TCODS
2015-10-26,B,4,7,482,PALRIP,,1.98,2.54,,S,A,
2015-10-26,B,4,7,530,PALRIP,,,,,S,D,TCOG
2015-10-26,B,4,7,563,CASARB,,,1,,S,A,Broken below 130
2015-10-26,B,4,7,564,PALRIP,,1.19,2.49,,S,A,
2015-10-26,B,4,8,53,RHEPOR,,2.51,3.5,,S,A,
2015-10-26,B,4,8,54,HIRRUG,,7.1,7,,S,A,
2015-10-26,B,4,8,57,SLOBER,,11.4,,1,S,A,
2015-10-26,B,4,8,58,RHEPOR,,1.75,3.52,,S,A,
2015-10-26,B,4,8,59,HIRRUG,,4,5.2,,S,A,
2015-10-26,B,4,8,60,MIRGAR,,5.2,,1,S,A,
2015-10-26,B,4,8,62,RHEPOR,,4.1,6.8,,S,A,
2015-10-26,B,4,8,63,HIRRUG,,2.32,3.38,,S,A,
2015-10-26,B,4,8,66,SLOBER,,10.8,,1,S,A,
2015-10-26,B,4,8,68,RHEPOR,,4.36,7,,S,A,
2015-10-26,B,4,8,69,PREMON,,12.6,7,,S,A,
2015-10-26,B,4,8,398,MICTET,,2.81,5.5,,S,A,
2015-10-26,B,4,8,483,SLOBER,,2.55,5,,S,A,
2015-10-26,B,4,8,484,HIRRUG,54,2.98,4.15,,S,A,Main stem 54
2015-10-26,B,4,9,72,CORBOR,,2.65,3.92,,S,A,
2015-10-26,B,4,9,73,RHEPOR,,2.25,3.57,,S,A,
2015-10-26,B,4,9,75,PREMON,,14.9,,1,S,A,
2015-10-26,B,4,9,76,CESMAC,,,0.2,,S,A,Broken below 130 Sprouting. Not on data.
2015-10-26,B,4,9,77,CASSYL,,4.12,4.7,,S,A,
2015-10-26,B,4,9,79,PREMON,,13.9,,1,S,A,
2015-10-26,B,4,9,80,RHEPOR,,2.02,2.98,,S,A,
2015-10-26,B,4,9,406,SLOBER,,2.8,4.23,,S,A,
2015-10-26,B,4,9,485,PSYBER,,3.2,4,,S,A,
2015-10-26,B,4,9,486,ALCLAT,,1.97,2.57,,S,A,
2015-10-26,B,4,9,531,OCOSIN,74,1.32,2.52,,S,A,
2015-10-26,B,4,9,549,CASSYL,77,1.05,1.85,,S,A,
2015-10-26,B,4,10,82,MANBID,,12.9,,1,S,A,
2015-10-26,B,4,10,84,OCOLEU,,2.75,4.44,,S,A,
2015-10-26,B,4,10,86,RHEPOR,,2.11,3.57,,S,A,
2015-10-26,B,4,10,87,RHEPOR,,2.12,3.62,,S,A,
2015-10-26,B,4,10,88,MICPRA,,5.3,,1,S,A,
2015-10-26,B,4,10,89,HIRRUG,,6,,1,S,A,
2015-10-26,B,4,10,90,MIRGAR,,35.4,,1,S,A,
2015-10-26,B,4,10,92,HIRRUG,,7.5,,1,S,A,
2015-10-26,B,4,10,93,EUGSTA,,1.7,2.45,,S,A,
2015-10-26,B,4,10,94,DACEXC,,15.2,,1,S,A,
2015-10-26,B,4,10,407,RHEPOR,,1.25,2.83,,S,A,
2015-10-26,B,4,10,411,MANBID,,1.01,1.76,,S,A,
2015-10-26,B,4,10,412,PSYBER,,2.89,4.15,,S,A,
2015-10-26,B,4,10,413,PSYBER,,2.5,3.43,,S,A,
2015-10-26,B,4,10,416,MANBID,,1.7,2.6,,S,A,
2015-10-26,B,4,10,488,MICPRA,,1,2.41,,S,A,
2015-10-26,B,4,10,550,HIRRUG,,1.25,2.76,,S,A,
2015-10-26,B,4,10,572,EUGSTA,93,1.26,1.13,,S,A,
2015-10-26,B,4,10,573,PALRIP,,,,,S,D,TCODS
2015-10-26,B,4,11,95,RHEPOR,,4.26,5.8,,S,A,No tag; preparar uno.
2015-10-26,B,4,11,96,RHEPOR,,3.9,5.8,,S,A,
2015-10-26,B,4,11,97,HIRRUG,,4.57,5.8,,S,A,
2015-10-26,B,4,11,98,RHEPOR,,4.94,6.5,,S,A,
2015-10-26,B,4,11,99,DACEXC,,6.3,,1,S,A,
2015-10-26,B,4,11,101,RHEPOR,,2.62,1.52,,S,A,Top dead
2015-10-26,B,4,11,102,MYRLEP,,2.4,3.37,,S,A,
2015-10-26,B,4,11,103,MYRLEP,102,1.59,2.44,,S,A,
2015-10-26,B,4,11,104,DACEXC,,23.5,,1,S,A,
2015-10-26,B,4,11,105,RHEPOR,,4.8,6.5,,S,A,
2015-10-26,B,4,11,106,RHEPOR,,1.82,3.03,,S,A,
2015-10-26,B,4,11,107,RHEPOR,,9.2,,1,S,A,
2015-10-26,B,4,11,108,HIRRUG,,9.8,,1,S,A,
2015-10-26,B,4,11,110,RHEPOR,,1.84,3.15,,S,A,
2015-10-26,B,4,11,112,RHEPOR,,6.3,,1,S,A,
2015-10-26,B,4,11,113,RHEPOR,,2.95,4.15,,S,A,
2015-10-26,B,4,11,114,RHEPOR,,3.12,4.15,,S,A,
2015-10-26,B,4,11,115,RHEPOR,,3.5,4.92,,S,A,
2015-10-26,B,4,11,419,RHEPOR,,1.38,2.66,,S,A,
2015-10-26,B,4,11,420,RHEPOR,,1.09,2.12,,S,A,
2015-10-26,B,4,11,421,MICTET,,3.17,5.7,,S,A,
2015-10-26,B,4,11,422,MICPRA,,1.64,3.49,,S,A,
2015-10-26,B,4,11,489,CASARB,,1.76,1,,S,A,Top dead; sprouting
2015-10-26,B,4,12,116,RHEPOR,,5.1,6,,S,A,
2015-10-26,B,4,12,117,RHEPOR,,2.1,2.66,,S,A,
2015-10-26,B,4,12,120,ILESID,118,5.8,6.1,,S,A,
2015-10-26,B,4,12,121,ILESID,118,1,2.46,,S,A,
2015-10-26,B,4,12,124,RHEPOR,,6.6,6.3,,S,A,
2015-10-26,B,4,12,125,OCOLEU,,,0.3,,S,A,Broken below 130 Sprouting. Not on data.
2015-10-26,B,4,12,126,RHEPOR,,4.22,5.4,,S,A,
2015-10-26,B,4,12,128,BUCTET,,3.56,6.2,,S,A,
2015-10-26,B,4,12,129,RHEPOR,,1.75,2.69,,S,A,
2015-10-26,B,4,12,130,RHEPOR,,4.45,4.68,,S,A,
2015-10-26,B,4,12,131,IXOFER,,8.9,7,,S,A,
2015-10-26,B,4,12,132,IXOFER,131,6.5,7,,S,A,
2015-10-26,B,4,12,133,RHEPOR,,7.3,,1,S,A,
2015-10-26,B,4,12,134,ALCFLO,,35.1,,1,S,A,DTN-20
2015-10-26,B,4,12,184,HIRRUG,,10,6,,P,A,
2015-10-26,B,4,12,423,SLOBER,,2.1,3.59,,S,A,
2015-10-26,B,4,12,424,RHEPOR,,1.78,3.09,,S,A,
2015-10-26,B,4,12,490,CASARB,,,,,S,D,TCODS
2015-10-26,B,4,12,491,RHEPOR,,1.34,2.56,,S,A,
2015-10-26,B,4,13,135,TETBAL,,,1.33,,S,A,Broken below 130
2015-10-26,B,4,13,139,TETBAL,,3.8,7,,S,A,
2015-10-26,B,4,13,146,SLOBER,,5.6,,1,S,A,
2015-10-26,B,4,13,147,MANBID,,6,,1,P,A,
2015-10-26,B,4,13,148,CORBOR,,2.36,4.15,,S,A,
2015-10-26,B,4,13,149,DACEXC,,6.8,,1,S,A,
2015-10-26,B,4,13,425,MANBID,,4.6,6.3,,S,A,
2015-10-26,B,4,13,428,RHEPOR,,1.2,1.73,,S,A,
2015-10-26,B,4,13,429,RHEPOR,,1.22,2.06,,S,A,
2015-10-26,B,4,13,432,MANBID,,1.68,2.56,,S,A,
2015-10-26,B,4,13,434,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,13,492,RHEPOR,,1.27,2.5,,S,A,
2015-10-26,B,4,13,493,PALRIP,,1.01,1.74,,S,A,Top dead
2015-10-26,B,4,13,494,PSYBER,,1.45,2.64,,S,A,
2015-10-26,B,4,13,539,PSYBER,,3.34,4.91,,S,A,
2015-10-26,B,4,13,557,PREMON,,9.4,6.1,,S,A,OLD DBH 9.5; POM 100; DTN-20
2015-10-26,B,4,13,565,IXOFER,,2.15,3.4,,S,A,
2015-10-26,B,4,13,574,IXOFER,,1.05,2.03,,S,A,
2015-10-26,B,4,13,575,MANBID,,1.14,1.61,,S,A,
2015-10-26,B,4,13,576,CORBOR,,1.18,2.88,,S,A,
2015-10-26,B,4,14,150,RHEPOR,,5.9,,1,S,A,
2015-10-26,B,4,14,152,RHEPOR,,2.66,4.3,,S,A,
2015-10-26,B,4,14,153,RHEPOR,,2.32,3.16,,S,A,
2015-10-26,B,4,14,155,PREMON,,12.2,7,,S,A,
2015-10-26,B,4,14,156,DACEXC,,32.5,,1,S,A,
2015-10-26,B,4,14,427,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,14,430,CECSCH,,6.8,6.5,,S,A,
2015-10-26,B,4,14,436,PSYBER,,2,3.34,,S,A,
2015-10-26,B,4,14,437,PSYBER,,3.8,6.2,,S,A,
2015-10-26,B,4,14,442,MICPRA,,2.86,5.9,,S,A,
2015-10-26,B,4,14,443,CASARB,,1.95,3.73,,S,A,
2015-10-26,B,4,14,444,PALRIP,,3,3.51,,S,A,
2015-10-26,B,4,14,445,PALRIP,444,2.23,2.81,,S,A,
2015-10-26,B,4,14,446,MICPRA,,1.3,2.96,,S,A,
2015-10-26,B,4,14,497,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,14,498,CASARB,,1.97,3.37,,S,A,
2015-10-26,B,4,14,500,PALRIP,,1.85,3,,S,A,
2015-10-26,B,4,14,518,PSYBER,,,,,S,D,TCODS
2015-10-26,B,4,14,577,RHEPOR,,1,2.2,,S,A,
2015-10-26,B,4,14,578,PALRIP,,1,1.87,,S,A,
2015-10-26,B,4,15,160,MIRGAR,,16.8,,1,S,A,
2015-10-26,B,4,15,161,CYRRAC,,70.1,,1,S,A,
2015-10-26,B,4,15,162,CSSGUI,,6.8,6.8,,S,A,
2015-10-26,B,4,15,163,RHEPOR,,2.65,3.95,,S,A,
2015-10-26,B,4,15,165,GUTCAR,,,0.3,,S,A,Broken below 130
2015-10-26,B,4,15,166,DACEXC,,40,,1,S,A,
2015-10-26,B,4,15,167,PREMON,,13.3,,1,S,A,
2015-10-26,B,4,15,168,RHEPOR,,4.57,5.5,,S,A,
2015-10-26,B,4,15,169,RHEPOR,,3.61,5.2,,S,A,
2015-10-26,B,4,15,170,HIRRUG,,3,3.78,,S,A,
2015-10-26,B,4,15,447,GUTCAR,165,4.85,5.5,,S,A,
2015-10-26,B,4,15,448,RHEPOR,,1.35,2.84,,S,A,
2015-10-26,B,4,15,451,HIRRUG,,1.75,3.92,,S,A,
2015-10-26,B,4,15,522,SLOBER,,1.22,2.11,,S,A,
2015-10-26,B,4,15,579,SLOBER,,1,1.93,,S,A,
2015-10-26,B,4,16,172,CSSGUI,,5.2,4.44,,S,A,
2015-10-26,B,4,16,173,RHEPOR,,1.93,3.14,,S,A,
2015-10-26,B,4,16,174,BUCTET,,4.36,5,,S,A,
2015-10-26,B,4,16,176,CASARB,,6.8,,1,S,A,
2015-10-26,B,4,16,177,CASARB,,2.98,4.05,,S,A,
2015-10-26,B,4,16,181,HIRRUG,,4.54,6,,S,A,
2015-10-26,B,4,16,183,RHEPOR,,4.02,4.57,,S,A,
2015-10-26,B,4,16,185,DACEXC,,36,,1,S,A,
2015-10-26,B,4,16,188,RHEPOR,,2,3.41,,S,A,
2015-10-26,B,4,16,455,RHEPOR,,1.53,2.68,,S,A,
2015-10-26,B,4,16,456,PREMON,,13.8,,1,S,A,
2015-10-26,B,4,16,457,HIRRUG,,1.5,3.94,,S,A,
2015-10-26,B,4,16,458,RHEPOR,,1.52,2.8,,S,A,
2015-10-26,B,4,16,459,GUEVAL,457,2.1,3.3,,S,A,
2015-10-26,B,4,16,580,HIRRUG,457,1.05,2.71,,S,A,
2015-10-26,B,4,16,581,HIRRUG,,1.25,2.93,,S,A,
2015-10-26,B,4,16,582,CASARB,,,0.4,,S,A,Broken below 130
2015-10-26,C,1,1,1,PREMON,,9.2,3.77,,S,A,
2015-10-26,C,1,1,2,PREMON,,6.8,1.99,,S,A,DTN-10 POM 65
2015-10-26,C,1,1,3,SLOBER,,2.32,3.67,,S,A,
2015-10-26,C,1,2,5,DACEXC,,30.6,,1,S,A,
2015-10-26,C,1,2,6,DACEXC,,19.7,,1,S,A,
2015-10-26,C,1,2,7,BUCTET,,139.4,,1,S,A,Meassurement under vines and buttresses.  DTN= 30 POM= 160
2015-10-26,C,1,2,8,MANBID,,1.3,1.78,,S,A,
2015-10-26,C,1,3,9,MANBID,,2.24,2.87,,S,A,
2015-10-26,C,1,3,10,SLOBER,,12.5,,1,S,A,
2015-10-26,C,1,3,12,SLOBER,,34.3,,1,S,A,DTN-20 Buttresses
2015-10-26,C,1,3,13,PREMON,,14.4,,1,S,A,
2015-10-26,C,1,4,14,PREMON,,9.3,3.9,,S,A,DTN-10
2015-10-26,C,1,4,16,DACEXC,,52,,1,S,A,
2015-10-26,C,1,5,17,PREMON,,15.4,,1,S,A,
2015-10-26,C,1,5,18,SLOBER,,1.73,3.33,,S,A,
2015-10-26,C,1,6,20,PREMON,,10,4.49,,S,A,
2015-10-26,C,1,6,22,DACEXC,,26.2,,1,S,A,
2015-10-26,C,1,7,23,HOMRAC,,60,,1,S,A,DTN-20 POM 192 Buttresses
2015-10-26,C,1,7,24,PREMON,,14.7,,1,S,A,
2015-10-26,C,1,7,117,SLOBER,,1.1,1.82,,S,A,
2015-10-26,C,1,8,27,PREMON,,15.2,,1,S,A,
2015-10-26,C,1,8,28,CASSYL,,10.5,7,,S,A,Top broken
2015-10-26,C,1,8,29,CASSYL,,7.3,,1,S,A,
2015-10-26,C,1,9,35,SLOBER,,2.18,4.36,,S,A,
2015-10-26,C,1,9,39,MICPRA,,2.32,4.47,,S,A,
2015-10-26,C,1,9,46,SLOBER,,3.02,5.75,,S,A,
2015-10-26,C,1,9,47,PREMON,,10.2,3.9,,S,A,
2015-10-26,C,1,10,48,PREMON,,16,,1,S,A,
2015-10-26,C,1,10,50,CASARB,,,0.5,,S,A,Broken below 130
2015-10-26,C,1,10,58,PREMON,,15.8,,1,S,A,
2015-10-26,C,1,11,61,DACEXC,,28.5,,1,S,A,
