"","source","Date","Replicate","Treatment","Biomass"
"4445","KNZ_Biomass_1986-2021_processed.csv","2005","5","u m n","27.08"
"4446","KNZ_Biomass_1986-2021_processed.csv","2005","6","u m c","28.295"
"4447","KNZ_Biomass_1986-2021_processed.csv","2005","7","u m p","53.405"
"4448","KNZ_Biomass_1986-2021_processed.csv","2005","8","u m n+p","38.34"
"4449","KNZ_Biomass_1986-2021_processed.csv","2005","9","b m c","21.89"
"4450","KNZ_Biomass_1986-2021_processed.csv","2005","10","b m p","25.925"
"4451","KNZ_Biomass_1986-2021_processed.csv","2005","11","b m n+p","66.475"
"4452","KNZ_Biomass_1986-2021_processed.csv","2005","12","b m n","65.535"
"4453","KNZ_Biomass_1986-2021_processed.csv","2005","13","b u c","34.545"
"4454","KNZ_Biomass_1986-2021_processed.csv","2005","14","b u p","32.01"
"4455","KNZ_Biomass_1986-2021_processed.csv","2005","15","b u n+p","73.395"
"4456","KNZ_Biomass_1986-2021_processed.csv","2005","16","b u n","57.245"
"4457","KNZ_Biomass_1986-2021_processed.csv","2005","17","u u n+p","18.56"
"4458","KNZ_Biomass_1986-2021_processed.csv","2005","18","u u n","43.165"
"4459","KNZ_Biomass_1986-2021_processed.csv","2005","19","u u p","26.165"
"4460","KNZ_Biomass_1986-2021_processed.csv","2005","20","u u c","29.35"
"4461","KNZ_Biomass_1986-2021_processed.csv","2005","21","u m n+p","51.035"
"4462","KNZ_Biomass_1986-2021_processed.csv","2005","22","u m n","28.02"
"4463","KNZ_Biomass_1986-2021_processed.csv","2005","23","u m p","43.855"
"4464","KNZ_Biomass_1986-2021_processed.csv","2005","24","u m c","37.345"
"4465","KNZ_Biomass_1986-2021_processed.csv","2005","25","b u c","26.12"
"4466","KNZ_Biomass_1986-2021_processed.csv","2005","26","b u n+p","84.75"
"4467","KNZ_Biomass_1986-2021_processed.csv","2005","27","b u p","44.705"
"4468","KNZ_Biomass_1986-2021_processed.csv","2005","28","b u n","70.79"
"4469","KNZ_Biomass_1986-2021_processed.csv","2005","29","b m c","73.175"
"4470","KNZ_Biomass_1986-2021_processed.csv","2005","30","b m n+p","129.165"
"4471","KNZ_Biomass_1986-2021_processed.csv","2005","31","b m p","58.045"
"4472","KNZ_Biomass_1986-2021_processed.csv","2005","32","b m n","73.715"
"4473","KNZ_Biomass_1986-2021_processed.csv","2005","41","b u n","78.285"
"4474","KNZ_Biomass_1986-2021_processed.csv","2005","42","b u c","36.76"
"4475","KNZ_Biomass_1986-2021_processed.csv","2005","43","b u p","40.13"
"4476","KNZ_Biomass_1986-2021_processed.csv","2005","44","b u n+p","65.415"
"4477","KNZ_Biomass_1986-2021_processed.csv","2005","45","b m n","76.65"
"4478","KNZ_Biomass_1986-2021_processed.csv","2005","46","b m c","37.175"
"4479","KNZ_Biomass_1986-2021_processed.csv","2005","47","b m p","68.385"
"4480","KNZ_Biomass_1986-2021_processed.csv","2005","48","b m n+p","81.795"
"4481","KNZ_Biomass_1986-2021_processed.csv","2005","49","b m n+p","60.915"
"4482","KNZ_Biomass_1986-2021_processed.csv","2005","50","b m n","61.645"
"4483","KNZ_Biomass_1986-2021_processed.csv","2005","51","b m p","34.955"
"4484","KNZ_Biomass_1986-2021_processed.csv","2005","52","b m c","37.315"
"4485","KNZ_Biomass_1986-2021_processed.csv","2005","33","u m n+p","64.03"
"4486","KNZ_Biomass_1986-2021_processed.csv","2005","34","u m c","35.845"
"4487","KNZ_Biomass_1986-2021_processed.csv","2005","35","u m p","48.17"
"4488","KNZ_Biomass_1986-2021_processed.csv","2005","36","u m n","78.985"
"4489","KNZ_Biomass_1986-2021_processed.csv","2005","37","u u n+p","76.57"
"4490","KNZ_Biomass_1986-2021_processed.csv","2005","38","u u c","22.095"
"4491","KNZ_Biomass_1986-2021_processed.csv","2005","39","u u p","58.815"
"4492","KNZ_Biomass_1986-2021_processed.csv","2005","40","u u n","127.59"
"4493","KNZ_Biomass_1986-2021_processed.csv","2005","53","b u n+p","149.96"
"4494","KNZ_Biomass_1986-2021_processed.csv","2005","54","b u n","87.075"
"4495","KNZ_Biomass_1986-2021_processed.csv","2005","55","b u p","40.265"
"4496","KNZ_Biomass_1986-2021_processed.csv","2005","56","b u c","50.33"
"4497","KNZ_Biomass_1986-2021_processed.csv","2005","57","u u c","15.62"
"4498","KNZ_Biomass_1986-2021_processed.csv","2005","58","u u n+p","27.56"
"4499","KNZ_Biomass_1986-2021_processed.csv","2005","59","u u p","30.1"
"4500","KNZ_Biomass_1986-2021_processed.csv","2005","60","u u n","54.395"
"4501","KNZ_Biomass_1986-2021_processed.csv","2005","61","u m c","40.94"
"4502","KNZ_Biomass_1986-2021_processed.csv","2005","62","u m n+p","48.895"
"4503","KNZ_Biomass_1986-2021_processed.csv","2005","63","u m p","34.5"
"4504","KNZ_Biomass_1986-2021_processed.csv","2005","64","u m n","58.005"
"4505","KNZ_Biomass_1986-2021_processed.csv","2006","33","u m n+p","21.315"
"4506","KNZ_Biomass_1986-2021_processed.csv","2006","34","u m c","30.325"
"4507","KNZ_Biomass_1986-2021_processed.csv","2006","35","u m p","43.235"
"4508","KNZ_Biomass_1986-2021_processed.csv","2006","36","u m n","51.18"
"4509","KNZ_Biomass_1986-2021_processed.csv","2006","37","u u n+p","59.86"
"4510","KNZ_Biomass_1986-2021_processed.csv","2006","38","u u c","20.895"
"4511","KNZ_Biomass_1986-2021_processed.csv","2006","39","u u p","29.95"
"4512","KNZ_Biomass_1986-2021_processed.csv","2006","40","u u n","3.59"
"4513","KNZ_Biomass_1986-2021_processed.csv","2006","41","b u n","64.945"
"4514","KNZ_Biomass_1986-2021_processed.csv","2006","42","b u c","32.71"
"4515","KNZ_Biomass_1986-2021_processed.csv","2006","43","b u p","42.335"
"4516","KNZ_Biomass_1986-2021_processed.csv","2006","44","b u n+p","73.195"
"4517","KNZ_Biomass_1986-2021_processed.csv","2006","45","b m n","83.445"
"4518","KNZ_Biomass_1986-2021_processed.csv","2006","46","b m c","23.91"
"4519","KNZ_Biomass_1986-2021_processed.csv","2006","47","b m p","39.385"
"4520","KNZ_Biomass_1986-2021_processed.csv","2006","48","b m n+p","109.63"
"4521","KNZ_Biomass_1986-2021_processed.csv","2006","49","b m n+p","64.685"
"4522","KNZ_Biomass_1986-2021_processed.csv","2006","50","b m n","79.805"
"4523","KNZ_Biomass_1986-2021_processed.csv","2006","51","b m p","35.69"
"4524","KNZ_Biomass_1986-2021_processed.csv","2006","52","b m c","50.18"
"4525","KNZ_Biomass_1986-2021_processed.csv","2006","53","b u n+p","42.6"
"4526","KNZ_Biomass_1986-2021_processed.csv","2006","54","b u n","95.44"
"4527","KNZ_Biomass_1986-2021_processed.csv","2006","55","b u p","45.135"
"4528","KNZ_Biomass_1986-2021_processed.csv","2006","56","b u c","29.295"
"4529","KNZ_Biomass_1986-2021_processed.csv","2006","57","u u c","264.61"
"4530","KNZ_Biomass_1986-2021_processed.csv","2006","58","u u n+p","35.775"
"4531","KNZ_Biomass_1986-2021_processed.csv","2006","59","u u p","43.15"
"4532","KNZ_Biomass_1986-2021_processed.csv","2006","60","u u n","38.62"
"4533","KNZ_Biomass_1986-2021_processed.csv","2006","61","u m c","30.695"
"4534","KNZ_Biomass_1986-2021_processed.csv","2006","62","u m n+p","49.89"
"4535","KNZ_Biomass_1986-2021_processed.csv","2006","63","u m p","53.055"
"4536","KNZ_Biomass_1986-2021_processed.csv","2006","64","u m n","24.1"
"4537","KNZ_Biomass_1986-2021_processed.csv","2006","1","u u n","28.135"
"4538","KNZ_Biomass_1986-2021_processed.csv","2006","2","u u c","32.245"
"4539","KNZ_Biomass_1986-2021_processed.csv","2006","3","u u p","18.16"
"4540","KNZ_Biomass_1986-2021_processed.csv","2006","4","u u n+p","11.515"
"4541","KNZ_Biomass_1986-2021_processed.csv","2006","5","u m n","28.3"
"4542","KNZ_Biomass_1986-2021_processed.csv","2006","6","u m c","21.21"
"4543","KNZ_Biomass_1986-2021_processed.csv","2006","7","u m p","69.665"
"4544","KNZ_Biomass_1986-2021_processed.csv","2006","8","u m n+p","47.635"
"4545","KNZ_Biomass_1986-2021_processed.csv","2006","9","b m c","28.965"
"4546","KNZ_Biomass_1986-2021_processed.csv","2006","10","b m p","18.03"
"4547","KNZ_Biomass_1986-2021_processed.csv","2006","11","b m n+p","56.02"
"4548","KNZ_Biomass_1986-2021_processed.csv","2006","12","b m n","68.465"
"4549","KNZ_Biomass_1986-2021_processed.csv","2006","13","b u c","26.755"
"4550","KNZ_Biomass_1986-2021_processed.csv","2006","14","b u p","34.235"
"4551","KNZ_Biomass_1986-2021_processed.csv","2006","15","b u n+p","59.36"
"4552","KNZ_Biomass_1986-2021_processed.csv","2006","16","b u n","68.165"
"4553","KNZ_Biomass_1986-2021_processed.csv","2006","17","u u n+p","52.08"
"4554","KNZ_Biomass_1986-2021_processed.csv","2006","18","u u n","100.725"
"4555","KNZ_Biomass_1986-2021_processed.csv","2006","19","u u p","61.465"
"4556","KNZ_Biomass_1986-2021_processed.csv","2006","20","u u c","93.905"
"4557","KNZ_Biomass_1986-2021_processed.csv","2006","21","u m n+p","66.44"
"4558","KNZ_Biomass_1986-2021_processed.csv","2006","22","u m n","74.315"
"4559","KNZ_Biomass_1986-2021_processed.csv","2006","23","u m p","50.96"
"4560","KNZ_Biomass_1986-2021_processed.csv","2006","24","u m c","52.29"
"4561","KNZ_Biomass_1986-2021_processed.csv","2006","25","b u c","26.56"
"4562","KNZ_Biomass_1986-2021_processed.csv","2006","26","b u n+p","49.57"
"4563","KNZ_Biomass_1986-2021_processed.csv","2006","27","b u p","45.395"
"4564","KNZ_Biomass_1986-2021_processed.csv","2006","28","b u n","94.095"
"4565","KNZ_Biomass_1986-2021_processed.csv","2006","29","b m c","64.445"
"4566","KNZ_Biomass_1986-2021_processed.csv","2006","30","b m n+p","85.63"
"4567","KNZ_Biomass_1986-2021_processed.csv","2006","31","b m p","41.73"
"4568","KNZ_Biomass_1986-2021_processed.csv","2006","32","b m n","108.47"
"4569","KNZ_Biomass_1986-2021_processed.csv","2007","1","u u n","25.585"
"4570","KNZ_Biomass_1986-2021_processed.csv","2007","2","u u c","23.82"
"4571","KNZ_Biomass_1986-2021_processed.csv","2007","3","u u p","22.48"
"4572","KNZ_Biomass_1986-2021_processed.csv","2007","4","u u n+p","31.97"
"4573","KNZ_Biomass_1986-2021_processed.csv","2007","5","u m n","20.825"
"4574","KNZ_Biomass_1986-2021_processed.csv","2007","6","u m c","35.08"
"4575","KNZ_Biomass_1986-2021_processed.csv","2007","7","u m p","50.87"
"4576","KNZ_Biomass_1986-2021_processed.csv","2007","8","u m n+p","81.06"
"4577","KNZ_Biomass_1986-2021_processed.csv","2007","9","b m c","46.195"
"4578","KNZ_Biomass_1986-2021_processed.csv","2007","10","b m p","30.47"
"4579","KNZ_Biomass_1986-2021_processed.csv","2007","11","b m n+p","73.035"
"4580","KNZ_Biomass_1986-2021_processed.csv","2007","12","b m n","94.995"
"4581","KNZ_Biomass_1986-2021_processed.csv","2007","13","b u c","50.07"
"4582","KNZ_Biomass_1986-2021_processed.csv","2007","14","b u p","44.49"
"4583","KNZ_Biomass_1986-2021_processed.csv","2007","15","b u n+p","71.995"
"4584","KNZ_Biomass_1986-2021_processed.csv","2007","16","b u n","53.115"
"4585","KNZ_Biomass_1986-2021_processed.csv","2007","17","u u n+p","38.675"
"4586","KNZ_Biomass_1986-2021_processed.csv","2007","18","u u n","31.51"
"4587","KNZ_Biomass_1986-2021_processed.csv","2007","19","u u p","27.54"
"4588","KNZ_Biomass_1986-2021_processed.csv","2007","20","u u c","14.115"
"4589","KNZ_Biomass_1986-2021_processed.csv","2007","21","u m n+p","81.765"
"4590","KNZ_Biomass_1986-2021_processed.csv","2007","22","u m n","38.95"
"4591","KNZ_Biomass_1986-2021_processed.csv","2007","23","u m p","36.185"
"4592","KNZ_Biomass_1986-2021_processed.csv","2007","24","u m c","22.55"
"4593","KNZ_Biomass_1986-2021_processed.csv","2007","25","b u c","50.935"
"4594","KNZ_Biomass_1986-2021_processed.csv","2007","26","b u n+p","92.045"
"4595","KNZ_Biomass_1986-2021_processed.csv","2007","27","b u p","41.685"
"4596","KNZ_Biomass_1986-2021_processed.csv","2007","28","b u n","31.19"
"4597","KNZ_Biomass_1986-2021_processed.csv","2007","29","b m c","143.95"
"4598","KNZ_Biomass_1986-2021_processed.csv","2007","30","b m n+p","115.72"
"4599","KNZ_Biomass_1986-2021_processed.csv","2007","31","b m p","105.15"
"4600","KNZ_Biomass_1986-2021_processed.csv","2007","32","b m n","71.435"
"4601","KNZ_Biomass_1986-2021_processed.csv","2007","33","u m n+p","50.295"
"4602","KNZ_Biomass_1986-2021_processed.csv","2007","34","u m c","34.09"
"4603","KNZ_Biomass_1986-2021_processed.csv","2007","35","u m p","79.335"
"4604","KNZ_Biomass_1986-2021_processed.csv","2007","36","u m n","24.78"
"4605","KNZ_Biomass_1986-2021_processed.csv","2007","37","u u n+p","24.705"
"4606","KNZ_Biomass_1986-2021_processed.csv","2007","38","u u c","32.625"
"4607","KNZ_Biomass_1986-2021_processed.csv","2007","39","u u p","30.645"
"4608","KNZ_Biomass_1986-2021_processed.csv","2007","40","u u n","57.065"
"4609","KNZ_Biomass_1986-2021_processed.csv","2007","41","b u n","139.19"
"4610","KNZ_Biomass_1986-2021_processed.csv","2007","42","b u c","43.8"
"4611","KNZ_Biomass_1986-2021_processed.csv","2007","43","b u p","49.59"
"4612","KNZ_Biomass_1986-2021_processed.csv","2007","44","b u n+p","91.135"
"4613","KNZ_Biomass_1986-2021_processed.csv","2007","45","b m n","100.68"
"4614","KNZ_Biomass_1986-2021_processed.csv","2007","46","b m c","30.065"
"4615","KNZ_Biomass_1986-2021_processed.csv","2007","47","b m p","71.25"
"4616","KNZ_Biomass_1986-2021_processed.csv","2007","48","b m n+p","120.555"
"4617","KNZ_Biomass_1986-2021_processed.csv","2007","49","b m n+p","130.37"
"4618","KNZ_Biomass_1986-2021_processed.csv","2007","50","b m n","78.51"
"4619","KNZ_Biomass_1986-2021_processed.csv","2007","51","b m p","36.74"
"4620","KNZ_Biomass_1986-2021_processed.csv","2007","52","b m c","77.1"
"4621","KNZ_Biomass_1986-2021_processed.csv","2007","53","b u n+p","123.96"
"4622","KNZ_Biomass_1986-2021_processed.csv","2007","54","b u n","111.615"
"4623","KNZ_Biomass_1986-2021_processed.csv","2007","55","b u p","54.24"
"4624","KNZ_Biomass_1986-2021_processed.csv","2007","56","b u c","35.415"
"4625","KNZ_Biomass_1986-2021_processed.csv","2007","57","u u c","12.94"
"4626","KNZ_Biomass_1986-2021_processed.csv","2007","58","u u n+p","95.215"
"4627","KNZ_Biomass_1986-2021_processed.csv","2007","59","u u p","57.415"
"4628","KNZ_Biomass_1986-2021_processed.csv","2007","60","u u n","38"
"4629","KNZ_Biomass_1986-2021_processed.csv","2007","61","u m c","21.465"
"4630","KNZ_Biomass_1986-2021_processed.csv","2007","62","u m n+p","22.29"
"4631","KNZ_Biomass_1986-2021_processed.csv","2007","63","u m p","37.94"
"4632","KNZ_Biomass_1986-2021_processed.csv","2007","64","u m n","90.875"
"4633","KNZ_Biomass_1986-2021_processed.csv","2008","33","u m n+p","46.59"
"4634","KNZ_Biomass_1986-2021_processed.csv","2008","34","u m c","29.835"
"4635","KNZ_Biomass_1986-2021_processed.csv","2008","35","u m p","22.175"
"4636","KNZ_Biomass_1986-2021_processed.csv","2008","36","u m n","78.845"
"4637","KNZ_Biomass_1986-2021_processed.csv","2008","37","u u n+p","71.235"
"4638","KNZ_Biomass_1986-2021_processed.csv","2008","38","u u c","37.275"
"4639","KNZ_Biomass_1986-2021_processed.csv","2008","39","u u p","98.285"
"4640","KNZ_Biomass_1986-2021_processed.csv","2008","40","u u n","62.605"
"4641","KNZ_Biomass_1986-2021_processed.csv","2008","41","b u n","134.875"
"4642","KNZ_Biomass_1986-2021_processed.csv","2008","42","b u c","55.405"
"4643","KNZ_Biomass_1986-2021_processed.csv","2008","43","b u p","42.77"
"4644","KNZ_Biomass_1986-2021_processed.csv","2008","44","b u n+p","221.035"
"4645","KNZ_Biomass_1986-2021_processed.csv","2008","45","b m n","125.55"
"4646","KNZ_Biomass_1986-2021_processed.csv","2008","46","b m c","38.425"
"4647","KNZ_Biomass_1986-2021_processed.csv","2008","47","b m p","69.43"
"4648","KNZ_Biomass_1986-2021_processed.csv","2008","48","b m n+p","143.195"
"4649","KNZ_Biomass_1986-2021_processed.csv","2008","49","b m n+p","131.92"
"4650","KNZ_Biomass_1986-2021_processed.csv","2008","50","b m n","181.405"
"4651","KNZ_Biomass_1986-2021_processed.csv","2008","51","b m p","19.375"
"4652","KNZ_Biomass_1986-2021_processed.csv","2008","52","b m c","75.4"
"4653","KNZ_Biomass_1986-2021_processed.csv","2008","53","b u n+p","132.09"
"4654","KNZ_Biomass_1986-2021_processed.csv","2008","54","b u n","195.97"
"4655","KNZ_Biomass_1986-2021_processed.csv","2008","55","b u p","73.685"
"4656","KNZ_Biomass_1986-2021_processed.csv","2008","56","b u c","52.14"
"4657","KNZ_Biomass_1986-2021_processed.csv","2008","57","u u c","31.975"
"4658","KNZ_Biomass_1986-2021_processed.csv","2008","58","u u n+p","20.065"
"4659","KNZ_Biomass_1986-2021_processed.csv","2008","59","u u p","35.325"
"4660","KNZ_Biomass_1986-2021_processed.csv","2008","60","u u n","289.48"
"4661","KNZ_Biomass_1986-2021_processed.csv","2008","61","u m c","39.6"
"4662","KNZ_Biomass_1986-2021_processed.csv","2008","62","u m n+p","55.565"
"4663","KNZ_Biomass_1986-2021_processed.csv","2008","63","u m p","40.905"
"4664","KNZ_Biomass_1986-2021_processed.csv","2008","64","u m n","77.065"
"4665","KNZ_Biomass_1986-2021_processed.csv","2008","1","u u n","40.05"
"4666","KNZ_Biomass_1986-2021_processed.csv","2008","2","u u c","38.55"
"4667","KNZ_Biomass_1986-2021_processed.csv","2008","3","u u p","54.09"
"4668","KNZ_Biomass_1986-2021_processed.csv","2008","4","u u n+p","43.355"
"4669","KNZ_Biomass_1986-2021_processed.csv","2008","5","u m n","41.645"
"4670","KNZ_Biomass_1986-2021_processed.csv","2008","6","u m c","24.77"
"4671","KNZ_Biomass_1986-2021_processed.csv","2008","7","u m p","30.655"
"4672","KNZ_Biomass_1986-2021_processed.csv","2008","8","u m n+p","53.715"
"4673","KNZ_Biomass_1986-2021_processed.csv","2008","9","b m c","38.06"
"4674","KNZ_Biomass_1986-2021_processed.csv","2008","10","b m p","43.95"
"4675","KNZ_Biomass_1986-2021_processed.csv","2008","11","b m n+p","106.255"
"4676","KNZ_Biomass_1986-2021_processed.csv","2008","12","b m n","166.885"
"4677","KNZ_Biomass_1986-2021_processed.csv","2008","13","b u c","43.715"
"4678","KNZ_Biomass_1986-2021_processed.csv","2008","14","b u p","40.285"
"4679","KNZ_Biomass_1986-2021_processed.csv","2008","15","b u n+p","145.915"
"4680","KNZ_Biomass_1986-2021_processed.csv","2008","16","b u n","119.73"
"4681","KNZ_Biomass_1986-2021_processed.csv","2008","17","u u n+p","88.95"
"4682","KNZ_Biomass_1986-2021_processed.csv","2008","18","u u n","68.15"
"4683","KNZ_Biomass_1986-2021_processed.csv","2008","19","u u p","25.085"
"4684","KNZ_Biomass_1986-2021_processed.csv","2008","20","u u c","24.58"
"4685","KNZ_Biomass_1986-2021_processed.csv","2008","21","u m n+p","94.82"
"4686","KNZ_Biomass_1986-2021_processed.csv","2008","22","u m n","51.84"
"4687","KNZ_Biomass_1986-2021_processed.csv","2008","23","u m p","62.005"
"4688","KNZ_Biomass_1986-2021_processed.csv","2008","24","u m c","52.585"
"4689","KNZ_Biomass_1986-2021_processed.csv","2008","25","b u c","68.565"
"4690","KNZ_Biomass_1986-2021_processed.csv","2008","26","b u n+p","176.04"
"4691","KNZ_Biomass_1986-2021_processed.csv","2008","27","b u p","53.395"
"4692","KNZ_Biomass_1986-2021_processed.csv","2008","28","b u n","171.48"
"4693","KNZ_Biomass_1986-2021_processed.csv","2008","29","b m c","84.755"
"4694","KNZ_Biomass_1986-2021_processed.csv","2008","30","b m n+p","148.38"
"4695","KNZ_Biomass_1986-2021_processed.csv","2008","31","b m p","77.7"
"4696","KNZ_Biomass_1986-2021_processed.csv","2008","32","b m n","183.71"
"4697","KNZ_Biomass_1986-2021_processed.csv","2009","33","u m n+p","40.495"
"4698","KNZ_Biomass_1986-2021_processed.csv","2009","34","u m c","33.155"
"4699","KNZ_Biomass_1986-2021_processed.csv","2009","35","u m p","23.7"
"4700","KNZ_Biomass_1986-2021_processed.csv","2009","36","u m n","31.925"
